ENSGACP00000000049.1	515	ENSLOCP00000007274.1	507	58.97	286	485	188	33	515	29	504	0.0	 592
ENSGACP00000000051.1	2577	ENSLOCP00000008969.1	2588	77.86	1150	1477	280	83	1540	178	1626	0.0	2352
ENSGACP00000000050.1	89	ENSLOCP00000007289.1	107	76.83	63	82	16	4	82	26	107	2e-40	 132
ENSGACP00000000054.1	1449	ENSLOCP00000008914.1	1491	83.85	1246	1486	188	2	1449	20	1491	0.0	2586
ENSGACP00000000052.1	455	ENSLOCP00000010674.1	474	53.42	242	453	196	1	442	1	449	5e-166	 480
ENSGACP00000000053.1	381	ENSLOCP00000010674.1	474	57.07	210	368	152	7	370	9	374	8e-146	 426
ENSGACP00000000055.1	239	ENSLOCP00000010237.1	330	52.34	67	128	61	112	239	127	254	2e-36	 133
ENSGACP00000000056.1	216	ENSLOCP00000010237.1	330	52.73	58	110	52	107	216	129	238	2e-31	 118
ENSGACP00000000057.1	226	ENSLOCP00000010237.1	330	53.04	61	115	54	111	225	129	243	1e-33	 125
ENSGACP00000000058.1	258	ENSLOCP00000011533.1	556	47.97	118	246	81	19	258	352	556	1e-45	 162
ENSGACP00000000060.1	175	ENSLOCP00000000674.1	1012	57.39	101	176	71	2	175	836	1009	3e-59	 200
ENSGACP00000000061.1	474	ENSLOCP00000010674.1	474	45.42	213	469	241	9	474	9	465	1e-138	 411
ENSGACP00000000062.1	246	ENSLOCP00000013747.1	279	70.31	161	229	60	18	241	31	256	1e-112	 329
ENSGACP00000000064.1	473	ENSLOCP00000008629.1	480	82.88	392	473	80	1	473	9	480	0.0	 845
ENSGACP00000000065.1	295	ENSLOCP00000008629.1	480	74.48	213	286	68	4	289	2	282	1e-156	 450
ENSGACP00000000066.1	219	ENSLOCP00000010237.1	330	52.73	58	110	52	110	219	129	238	4e-31	 118
ENSGACP00000000067.1	270	ENSLOCP00000000674.1	1012	48.75	117	240	121	31	270	8	245	6e-69	 231
ENSGACP00000000068.1	270	ENSLOCP00000000674.1	1012	49.17	118	240	120	31	270	8	245	3e-71	 237
ENSGACP00000000069.1	226	ENSLOCP00000010237.1	330	53.91	62	115	53	111	225	129	243	4e-34	 126
ENSGACP00000000070.1	223	ENSLOCP00000010237.1	330	53.91	62	115	53	108	222	129	243	6e-34	 126
ENSGACP00000000072.1	207	ENSLOCP00000010237.1	330	53.45	62	116	54	92	207	129	244	1e-33	 124
ENSGACP00000000071.1	176	ENSLOCP00000000674.1	1012	55.37	98	177	74	2	176	836	1009	5e-59	 199
ENSGACP00000000073.1	226	ENSLOCP00000010237.1	330	54.78	63	115	52	111	225	129	243	3e-34	 127
ENSGACP00000000074.1	297	ENSLOCP00000021157.1	295	57.34	164	286	117	12	295	13	295	8e-125	 362
ENSGACP00000000075.1	263	ENSLOCP00000000028.1	266	69.35	181	261	80	3	263	6	266	1e-139	 397
ENSGACP00000000077.1	465	ENSLOCP00000017193.1	662	74.64	315	422	93	1	421	1	409	0.0	 654
ENSGACP00000000078.1	629	ENSLOCP00000017230.1	636	72.70	466	641	158	1	629	1	636	0.0	 902
ENSGACP00000000079.1	170	ENSLOCP00000017238.1	175	59.77	104	174	62	5	170	2	175	2e-65	 201
ENSGACP00000000080.1	100	ENSLOCP00000017238.1	175	60.00	69	115	31	1	100	61	175	1e-40	 134
ENSGACP00000000081.1	440	ENSLOCP00000017255.1	440	67.19	297	442	133	1	436	1	436	0.0	 587
ENSGACP00000000082.1	939	ENSLOCP00000017292.1	1277	82.57	777	941	152	2	939	140	1071	0.0	1546
ENSGACP00000000083.1	1883	ENSLOCP00000017295.1	1330	72.49	933	1287	342	7	1285	28	1310	0.0	1889
ENSGACP00000000084.1	1249	ENSLOCP00000017307.1	1286	49.77	649	1304	537	9	1249	38	1286	0.0	1209
ENSGACP00000000088.1	1590	ENSLOCP00000013735.1	1618	70.71	1154	1632	421	1	1590	2	1618	0.0	2346
ENSGACP00000000086.1	182	ENSLOCP00000017313.1	349	90.66	165	182	17	1	182	1	182	2e-110	 322
ENSGACP00000000087.1	482	ENSLOCP00000017317.1	482	54.09	258	477	213	9	482	9	482	1e-180	 519
ENSGACP00000000091.1	662	ENSLOCP00000017326.1	783	50.41	367	728	264	19	651	52	777	0.0	 687
ENSGACP00000000089.1	269	ENSLOCP00000013694.1	271	86.67	234	270	32	3	269	3	271	1e-175	 489
ENSGACP00000000094.1	850	ENSLOCP00000017369.1	850	68.47	595	869	236	1	850	1	850	0.0	1115
ENSGACP00000000095.1	175	ENSLOCP00000022123.1	129	55.47	76	137	51	20	156	3	129	4e-46	 150
ENSGACP00000000104.1	655	ENSLOCP00000009838.1	577	87.02	503	578	74	78	655	1	577	0.0	1070
ENSGACP00000000106.1	657	ENSLOCP00000009838.1	577	87.02	503	578	74	80	657	1	577	0.0	1070
ENSGACP00000000098.1	681	ENSLOCP00000017365.1	829	69.51	465	669	162	10	663	184	825	0.0	 876
ENSGACP00000000100.1	202	ENSLOCP00000013666.1	532	74.13	149	201	45	3	200	257	453	2e-83	 260
ENSGACP00000000099.1	181	ENSLOCP00000017362.1	145	50.34	73	145	70	1	143	1	145	4e-47	 154
ENSGACP00000000105.1	1948	ENSLOCP00000017354.1	2206	84.58	406	480	69	1	475	169	648	0.0	 850
ENSGACP00000000103.1	64	ENSLOCP00000013652.1	121	62.26	33	53	20	1	53	1	53	3e-20	79.7
ENSGACP00000000107.1	122	ENSLOCP00000013652.1	121	62.81	76	121	44	1	121	1	120	3e-45	 145
ENSGACP00000000108.1	1255	ENSLOCP00000019767.1	1182	48.97	619	1264	494	60	1255	2	1182	0.0	1073
ENSGACP00000000115.1	285	ENSLOCP00000009884.1	289	48.71	132	271	136	16	285	21	289	1e-81	 251
ENSGACP00000000118.1	282	ENSLOCP00000009897.1	287	49.25	131	266	132	18	282	24	287	3e-81	 250
ENSGACP00000000119.1	269	ENSLOCP00000009897.1	287	48.89	132	270	135	1	269	20	287	1e-81	 251
ENSGACP00000000122.1	203	ENSLOCP00000009884.1	289	47.40	91	192	95	11	202	8	193	2e-59	 191
ENSGACP00000000111.1	1157	ENSLOCP00000013626.1	1171	55.05	665	1208	448	3	1155	2	1169	0.0	 884
ENSGACP00000000110.1	427	ENSLOCP00000019761.1	367	43.02	154	358	190	7	363	10	354	8e-99	 303
ENSGACP00000000112.1	327	ENSLOCP00000013585.1	381	53.61	178	332	137	1	315	4	335	2e-131	 384
ENSGACP00000000113.1	123	ENSLOCP00000013527.1	125	59.84	73	122	49	1	122	1	122	7e-50	 158
ENSGACP00000000114.1	115	ENSLOCP00000013562.1	113	67.57	75	111	35	5	115	4	113	2e-50	 159
ENSGACP00000000117.1	561	ENSLOCP00000013574.1	562	76.96	431	560	129	1	560	1	560	0.0	 939
ENSGACP00000000116.1	226	ENSLOCP00000010237.1	330	48.70	56	115	59	111	225	129	243	6e-28	 109
ENSGACP00000000121.1	453	ENSLOCP00000005505.1	472	73.21	347	474	94	4	453	8	472	0.0	 673
ENSGACP00000000123.1	458	ENSLOCP00000005505.1	472	73.98	344	465	91	15	458	17	472	0.0	 673
ENSGACP00000000124.1	431	ENSLOCP00000005505.1	472	76.55	333	435	72	6	431	59	472	0.0	 662
ENSGACP00000000120.1	173	ENSLOCP00000000674.1	1012	55.17	96	174	76	2	173	836	1009	3e-59	 200
ENSGACP00000000125.1	312	ENSLOCP00000009910.1	328	85.30	267	313	42	1	312	19	328	0.0	 551
ENSGACP00000000126.1	1822	ENSLOCP00000008714.1	1795	55.86	1034	1851	728	5	1822	1	1795	0.0	1395
ENSGACP00000000127.1	514	ENSLOCP00000012806.1	490	74.90	385	514	105	1	514	1	490	0.0	 778
ENSGACP00000000128.1	986	ENSLOCP00000005034.1	984	87.53	863	986	92	1	986	30	984	0.0	1797
ENSGACP00000000129.1	202	ENSLOCP00000021919.1	351	49.51	101	204	100	1	202	124	326	4e-64	 205
ENSGACP00000000131.1	775	ENSLOCP00000005834.1	1095	50.07	347	693	242	69	747	21	623	0.0	 568
ENSGACP00000000133.1	590	ENSLOCP00000008350.1	1409	46.23	276	597	235	19	577	11	559	1e-131	 421
ENSGACP00000000130.1	94	ENSLOCP00000006502.1	89	66.28	57	86	29	9	94	4	89	5e-42	 135
ENSGACP00000000134.1	569	ENSLOCP00000011887.1	634	85.19	483	567	74	3	569	58	614	0.0	 994
ENSGACP00000000136.1	522	ENSLOCP00000011887.1	634	87.13	447	513	64	10	522	104	614	0.0	 928
ENSGACP00000000132.1	224	ENSLOCP00000006032.1	233	70.59	60	85	24	8	91	10	94	7e-37	 131
ENSGACP00000000135.1	219	ENSLOCP00000016891.1	225	41.35	86	208	113	11	216	22	222	3e-52	 171
ENSGACP00000000137.1	224	ENSLOCP00000016891.1	225	41.38	84	203	110	21	221	27	222	1e-49	 164
ENSGACP00000000139.1	506	ENSLOCP00000001128.1	547	41.33	217	525	231	1	496	1	477	1e-84	 275
ENSGACP00000000138.1	266	ENSLOCP00000011622.1	284	41.73	116	278	148	3	266	3	280	1e-73	 229
ENSGACP00000000140.1	217	ENSLOCP00000016891.1	225	51.68	77	149	72	68	216	76	224	5e-54	 176
ENSGACP00000000149.1	3607	ENSLOCP00000012925.1	3634	65.19	2362	3623	1211	10	3607	37	3634	0.0	4961
ENSGACP00000000141.1	238	ENSLOCP00000006276.1	284	57.26	138	241	100	1	238	8	248	5e-96	 286
ENSGACP00000000146.1	275	ENSLOCP00000000273.1	148	76.52	88	115	26	28	141	12	126	1e-58	 187
ENSGACP00000000142.1	258	ENSLOCP00000010431.1	1942	47.13	41	87	27	21	88	1853	1939	4e-08	53.9
ENSGACP00000000143.1	302	ENSLOCP00000010431.1	1942	57.28	173	302	107	1	297	1558	1842	4e-77	 259
ENSGACP00000000144.1	264	ENSLOCP00000010431.1	1942	66.40	166	250	81	2	251	1251	1497	9e-83	 273
ENSGACP00000000145.1	171	ENSLOCP00000010431.1	1942	52.80	85	161	76	1	161	1140	1300	7e-43	 155
ENSGACP00000000147.1	237	ENSLOCP00000010431.1	1942	54.88	135	246	92	2	237	844	1080	2e-81	 268
ENSGACP00000000148.1	340	ENSLOCP00000008761.1	327	48.18	132	274	134	24	294	20	288	5e-89	 273
ENSGACP00000000150.1	439	ENSLOCP00000008276.1	441	31.03	81	261	157	156	407	178	424	7e-20	91.7
ENSGACP00000000152.1	276	ENSLOCP00000000273.1	148	76.52	88	115	26	28	141	12	126	1e-58	 187
ENSGACP00000000151.1	221	ENSLOCP00000021948.1	337	66.52	155	233	65	1	221	65	296	3e-86	 262
ENSGACP00000000154.1	221	ENSLOCP00000010237.1	330	53.64	59	110	51	112	221	129	238	1e-31	 120
ENSGACP00000000157.1	226	ENSLOCP00000010237.1	330	53.91	62	115	53	111	225	129	243	3e-34	 127
ENSGACP00000000153.1	126	ENSLOCP00000013888.1	134	49.60	62	125	63	1	125	9	133	1e-39	 132
ENSGACP00000000155.1	228	ENSLOCP00000008761.1	327	49.44	88	178	84	1	175	114	288	5e-57	 187
ENSGACP00000000156.1	347	ENSLOCP00000008761.1	327	49.64	136	274	130	24	294	20	288	1e-92	 283
ENSGACP00000000159.1	145	ENSLOCP00000008761.1	327	49.66	72	145	71	1	145	43	185	1e-46	 156
ENSGACP00000000160.1	59	ENSLOCP00000008761.1	327	41.82	23	55	30	1	55	43	95	7e-08	47.8
ENSGACP00000000161.1	1328	ENSLOCP00000000483.1	823	30.16	266	882	535	42	903	3	823	5e-92	 318
ENSGACP00000000162.1	334	ENSLOCP00000008761.1	327	49.43	130	263	124	24	283	20	276	3e-89	 274
ENSGACP00000000163.1	325	ENSLOCP00000008761.1	327	48.00	132	275	134	9	280	20	288	3e-89	 274
ENSGACP00000000164.1	59	ENSLOCP00000008761.1	327	40.00	22	55	31	1	55	43	95	3e-08	48.9
ENSGACP00000000158.1	197	ENSLOCP00000013876.1	668	73.60	145	197	51	1	197	11	206	1e-95	 295
ENSGACP00000000165.1	336	ENSLOCP00000008761.1	327	41.37	115	278	149	21	290	17	288	1e-72	 231
ENSGACP00000000168.1	240	ENSLOCP00000000273.1	148	75.65	87	115	27	28	141	12	126	2e-57	 182
ENSGACP00000000169.1	715	ENSLOCP00000006716.1	793	42.61	248	582	333	123	703	168	749	2e-170	 513
ENSGACP00000000170.1	216	ENSLOCP00000016891.1	225	42.31	88	208	111	8	213	22	222	1e-51	 169
ENSGACP00000000171.1	217	ENSLOCP00000016891.1	225	48.80	81	166	62	74	216	59	224	9e-54	 175
ENSGACP00000000172.1	246	ENSLOCP00000006276.1	284	57.20	143	250	103	1	246	8	257	7e-98	 291
ENSGACP00000000173.1	207	ENSLOCP00000010237.1	330	53.91	62	115	53	92	206	129	243	8e-34	 125
ENSGACP00000000174.1	270	ENSLOCP00000000674.1	1012	49.58	119	240	119	31	270	8	245	1e-70	 236
ENSGACP00000000175.1	275	ENSLOCP00000000273.1	148	75.93	82	108	25	28	134	12	119	2e-54	 176
ENSGACP00000000176.1	442	ENSLOCP00000008276.1	441	31.30	82	262	155	159	410	178	424	3e-20	92.4
ENSGACP00000000178.1	710	ENSLOCP00000006716.1	793	42.61	248	582	333	123	703	168	749	1e-170	 513
ENSGACP00000000177.1	226	ENSLOCP00000010237.1	330	53.91	62	115	53	111	225	129	243	5e-34	 126
ENSGACP00000000179.1	221	ENSLOCP00000010237.1	330	53.64	59	110	51	112	221	129	238	1e-31	 119
ENSGACP00000000180.1	216	ENSLOCP00000016891.1	225	42.79	89	208	110	8	213	22	222	3e-52	 171
ENSGACP00000000181.1	217	ENSLOCP00000016891.1	225	51.68	77	149	72	68	216	76	224	5e-54	 176
ENSGACP00000000182.1	274	ENSLOCP00000006276.1	284	58.12	161	277	113	1	274	8	284	5e-114	 333
ENSGACP00000000183.1	275	ENSLOCP00000000273.1	148	76.52	88	115	26	28	141	12	126	1e-58	 187
ENSGACP00000000184.1	363	ENSLOCP00000008761.1	327	49.45	136	275	130	24	295	20	288	5e-93	 285
ENSGACP00000000185.1	145	ENSLOCP00000008761.1	327	51.72	75	145	68	1	145	43	185	1e-49	 164
ENSGACP00000000186.1	59	ENSLOCP00000008761.1	327	46.15	24	52	26	1	52	43	92	2e-08	49.3
ENSGACP00000000187.1	656	ENSLOCP00000006716.1	793	51.71	121	234	109	425	654	534	767	5e-71	 248
ENSGACP00000000188.1	216	ENSLOCP00000016891.1	225	42.79	89	208	110	8	213	22	222	3e-52	 171
ENSGACP00000000189.1	217	ENSLOCP00000016891.1	225	51.68	77	149	72	68	216	76	224	5e-54	 176
ENSGACP00000000190.1	274	ENSLOCP00000006276.1	284	58.12	161	277	113	1	274	8	284	8e-114	 333
ENSGACP00000000191.1	275	ENSLOCP00000000273.1	148	76.52	88	115	26	28	141	12	126	1e-58	 187
ENSGACP00000000192.1	216	ENSLOCP00000016891.1	225	41.35	86	208	113	8	213	22	222	3e-52	 171
ENSGACP00000000193.1	217	ENSLOCP00000016891.1	225	51.68	77	149	72	68	216	76	224	5e-54	 176
ENSGACP00000000194.1	198	ENSLOCP00000016891.1	225	51.68	77	149	72	49	197	76	224	2e-54	 176
ENSGACP00000000195.1	274	ENSLOCP00000006276.1	284	58.84	163	277	111	1	274	8	284	2e-115	 337
ENSGACP00000000196.1	275	ENSLOCP00000000273.1	148	76.52	88	115	26	28	141	12	126	1e-58	 187
ENSGACP00000000197.1	363	ENSLOCP00000008761.1	327	49.28	136	276	131	22	294	19	288	3e-90	 278
ENSGACP00000000198.1	362	ENSLOCP00000008761.1	327	48.73	134	275	132	24	295	20	288	1e-88	 273
ENSGACP00000000199.1	146	ENSLOCP00000008761.1	327	50.34	73	145	70	2	146	43	185	1e-45	 154
ENSGACP00000000200.1	60	ENSLOCP00000008761.1	327	43.10	25	58	31	2	59	43	98	1e-09	52.8
ENSGACP00000000201.1	59	ENSLOCP00000008761.1	327	43.10	25	58	31	1	58	43	98	2e-09	52.4
ENSGACP00000000202.1	439	ENSLOCP00000008276.1	441	31.30	82	262	155	156	407	178	424	3e-20	92.4
ENSGACP00000000204.1	186	ENSLOCP00000006769.1	328	51.72	105	203	62	2	175	91	286	7e-47	 159
ENSGACP00000000205.1	1647	ENSLOCP00000000189.1	1598	42.01	676	1609	889	12	1598	10	1596	0.0	1220
ENSGACP00000000206.1	1651	ENSLOCP00000000189.1	1598	41.02	665	1621	836	1	1602	77	1596	0.0	1157
ENSGACP00000000210.1	268	ENSLOCP00000000073.1	685	51.67	124	240	113	29	268	9	245	9e-72	 235
ENSGACP00000000211.1	225	ENSLOCP00000010237.1	330	53.91	62	115	53	110	224	129	243	2e-34	 127
ENSGACP00000000212.1	706	ENSLOCP00000019774.1	684	70.70	263	372	95	346	705	314	683	5e-176	 523
ENSGACP00000000213.1	181	ENSLOCP00000019770.1	177	67.58	123	182	53	1	181	1	177	3e-83	 247
ENSGACP00000000214.1	249	ENSLOCP00000008760.1	1134	35.85	38	106	58	144	249	867	962	1e-15	76.6
ENSGACP00000000215.1	395	ENSLOCP00000019750.1	394	96.96	383	395	11	1	395	1	394	0.0	 789
ENSGACP00000000216.1	450	ENSLOCP00000019744.1	407	54.14	229	423	129	15	417	10	387	7e-136	 400
ENSGACP00000000217.1	437	ENSLOCP00000019744.1	407	56.37	230	408	135	10	404	10	387	2e-142	 417
ENSGACP00000000218.1	332	ENSLOCP00000012437.1	352	62.71	185	295	83	57	332	66	352	8e-125	 366
ENSGACP00000000219.1	142	ENSLOCP00000022405.1	184	66.20	94	142	42	1	142	49	184	1e-50	 163
ENSGACP00000000223.1	158	ENSLOCP00000000674.1	1012	55.97	89	159	66	2	158	836	992	2e-52	 180
ENSGACP00000000224.1	175	ENSLOCP00000022123.1	129	55.47	76	137	51	20	156	3	129	5e-46	 150
ENSGACP00000000225.1	154	ENSLOCP00000002208.1	987	72.41	84	116	32	1	116	869	984	7e-54	 184
ENSGACP00000000226.1	2368	ENSLOCP00000005000.1	637	31.38	155	494	254	1643	2119	182	607	6e-44	 172
ENSGACP00000000227.1	208	ENSLOCP00000010237.1	330	53.91	62	115	53	93	207	129	243	3e-33	 124
ENSGACP00000000228.1	240	ENSLOCP00000000073.1	685	50.42	120	238	115	5	240	9	245	7e-69	 226
ENSGACP00000000229.1	167	ENSLOCP00000000674.1	1012	57.47	100	174	66	2	167	836	1009	2e-58	 197
ENSGACP00000000230.1	169	ENSLOCP00000019646.1	189	63.28	112	177	56	1	168	1	177	8e-69	 210
ENSGACP00000000232.1	156	ENSLOCP00000008722.1	228	65.16	101	155	54	2	156	74	228	1e-67	 208
ENSGACP00000000233.1	266	ENSLOCP00000000674.1	1012	48.75	117	240	121	27	266	8	245	5e-71	 236
ENSGACP00000000234.1	226	ENSLOCP00000010237.1	330	53.04	61	115	54	111	225	129	243	6e-34	 126
ENSGACP00000000235.1	175	ENSLOCP00000000674.1	1012	56.25	99	176	73	2	175	836	1009	1e-56	 193
ENSGACP00000000236.1	226	ENSLOCP00000010237.1	330	52.17	60	115	55	111	225	129	243	6e-33	 123
ENSGACP00000000237.1	170	ENSLOCP00000007567.1	309	85.96	147	171	20	1	170	142	309	6e-30	 112
ENSGACP00000000238.1	418	ENSLOCP00000007278.1	483	25.06	103	411	284	14	408	1	403	1e-19	90.5
ENSGACP00000000239.1	197	ENSLOCP00000010237.1	330	53.64	59	110	51	88	197	129	238	5e-32	 120
ENSGACP00000000240.1	249	ENSLOCP00000002452.1	485	77.36	164	212	48	1	212	240	451	2e-113	 338
ENSGACP00000000241.1	227	ENSLOCP00000011984.1	402	85.02	193	227	34	1	227	4	230	2e-146	 418
ENSGACP00000000242.1	244	ENSLOCP00000000674.1	1012	48.33	116	240	122	5	244	8	245	6e-69	 230
ENSGACP00000000243.1	199	ENSLOCP00000010237.1	330	53.91	62	115	53	84	198	129	243	3e-34	 126
ENSGACP00000000244.1	196	ENSLOCP00000010237.1	330	53.64	59	110	51	87	196	129	238	8e-32	 119
ENSGACP00000000245.1	328	ENSLOCP00000017454.1	347	62.54	207	331	117	1	327	19	346	2e-150	 431
ENSGACP00000000246.1	90	ENSLOCP00000010976.1	715	53.75	43	80	24	7	86	642	708	2e-16	74.3
ENSGACP00000000247.1	255	ENSLOCP00000012716.1	786	41.44	92	222	93	1	190	353	569	3e-39	 145
ENSGACP00000000248.1	252	ENSLOCP00000012716.1	786	46.30	25	54	29	8	61	516	569	1e-07	52.4
ENSGACP00000000251.1	268	ENSLOCP00000000316.1	245	30.49	50	164	110	107	268	29	190	2e-14	70.9
ENSGACP00000000254.1	633	ENSLOCP00000012694.1	635	81.11	524	646	98	1	633	1	635	0.0	1078
ENSGACP00000000252.1	213	ENSLOCP00000012195.1	259	57.89	132	228	79	1	213	1	226	2e-78	 239
ENSGACP00000000253.1	319	ENSLOCP00000022254.1	320	47.83	154	322	155	3	317	3	318	4e-99	 298
ENSGACP00000000258.1	470	ENSLOCP00000019066.1	465	58.95	270	458	169	21	470	19	465	9e-174	 500
ENSGACP00000000262.1	467	ENSLOCP00000019066.1	465	58.59	266	454	175	20	467	19	465	3e-174	 501
ENSGACP00000000255.1	230	ENSLOCP00000006832.1	348	37.04	80	216	133	2	214	73	288	9e-44	 152
ENSGACP00000000256.1	226	ENSLOCP00000010237.1	330	54.78	63	115	52	111	225	129	243	6e-35	 129
ENSGACP00000000257.1	221	ENSLOCP00000010237.1	330	53.64	59	110	51	112	221	129	238	3e-31	 118
ENSGACP00000000259.1	226	ENSLOCP00000010237.1	330	53.91	62	115	53	111	225	129	243	1e-33	 125
ENSGACP00000000261.1	133	ENSLOCP00000010237.1	330	54.35	25	46	21	81	126	129	174	5e-09	53.5
ENSGACP00000000264.1	262	ENSLOCP00000019059.1	263	79.01	207	262	55	1	262	1	262	4e-160	 449
ENSGACP00000000263.1	96	ENSLOCP00000021270.1	4554	58.33	56	96	37	1	93	640	735	1e-28	 110
ENSGACP00000000266.1	762	ENSLOCP00000010758.1	896	76.88	592	770	167	1	762	67	833	0.0	1170
ENSGACP00000000267.1	728	ENSLOCP00000010758.1	896	76.01	583	767	138	1	728	74	833	0.0	1132
ENSGACP00000000265.1	369	ENSLOCP00000005271.1	646	45.83	187	408	172	5	366	239	643	1e-109	 338
ENSGACP00000000269.1	309	ENSLOCP00000012113.1	541	52.71	107	203	94	101	303	336	536	2e-62	 209
ENSGACP00000000272.1	548	ENSLOCP00000012113.1	541	48.04	257	535	270	8	542	10	536	6e-173	 504
ENSGACP00000000273.1	1601	ENSLOCP00000010643.1	1625	61.50	1048	1704	471	1	1599	1	1624	0.0	1733
ENSGACP00000000268.1	226	ENSLOCP00000010237.1	330	53.91	62	115	53	111	225	129	243	8e-34	 125
ENSGACP00000000270.1	218	ENSLOCP00000010237.1	330	54.13	59	109	50	109	217	129	237	2e-31	 119
ENSGACP00000000271.1	200	ENSLOCP00000010237.1	330	53.45	62	116	54	85	200	129	244	3e-34	 126
