ENSLOCP00000000066.1	297	ENSGACP00000021850.1	219	28.83	47	163	111	12	171	20	180	4e-13	67.0
ENSLOCP00000000067.1	435	ENSGACP00000007562.1	388	35.40	137	387	239	40	425	2	378	2e-84	 267
ENSLOCP00000000068.1	257	ENSGACP00000020612.1	175	29.05	43	148	87	106	246	29	165	7e-11	59.3
ENSLOCP00000000069.1	210	ENSGACP00000024544.1	256	33.86	43	127	68	19	135	39	159	5e-13	65.9
ENSLOCP00000000071.1	137	ENSGACP00000024544.1	256	35.14	39	111	62	19	119	39	149	2e-15	70.9
ENSLOCP00000000072.1	137	ENSGACP00000012256.1	103	61.17	63	103	37	24	123	1	103	7e-39	 129
ENSLOCP00000000073.1	685	ENSGACP00000023522.1	482	46.63	228	489	234	39	508	2	482	4e-142	 428
ENSLOCP00000000075.1	85	ENSGACP00000019565.1	346	67.12	49	73	24	13	85	65	137	2e-29	 108
ENSLOCP00000000076.1	76	ENSGACP00000025768.1	1528	53.33	40	75	33	1	75	33	105	3e-20	85.1
ENSLOCP00000000078.1	168	ENSGACP00000013202.1	849	78.90	86	109	20	39	147	689	794	2e-52	 180
ENSLOCP00000000080.1	200	ENSGACP00000010562.1	361	35.23	68	193	121	8	200	130	318	5e-37	 134
ENSLOCP00000000082.1	572	ENSGACP00000017047.1	713	85.57	498	582	60	1	572	105	672	0.0	 976
ENSLOCP00000000085.1	526	ENSGACP00000017047.1	713	82.69	473	572	49	1	526	105	672	0.0	 939
ENSLOCP00000000081.1	134	ENSGACP00000013916.1	444	100.00	119	119	0	16	134	20	138	1e-83	 255
ENSLOCP00000000086.1	975	ENSGACP00000023522.1	482	45.25	224	495	244	195	677	2	481	3e-133	 413
ENSLOCP00000000087.1	529	ENSGACP00000004264.1	685	82.80	438	529	89	1	529	159	685	0.0	 931
ENSLOCP00000000084.1	270	ENSGACP00000019491.1	320	33.33	86	258	150	22	270	26	270	8e-39	 140
ENSLOCP00000000083.1	138	ENSGACP00000019191.1	549	90.91	40	44	4	1	44	114	157	2e-21	90.5
ENSLOCP00000000088.1	349	ENSGACP00000012882.1	923	55.87	157	281	97	46	316	413	676	4e-69	 234
ENSLOCP00000000089.1	361	ENSGACP00000021545.1	381	58.29	225	386	130	1	360	1	381	2e-159	 456
ENSLOCP00000000090.1	75	ENSGACP00000025140.2	655	76.79	43	56	12	1	55	379	434	7e-21	86.3
ENSLOCP00000000091.1	86	ENSGACP00000025091.1	1257	70.15	47	67	18	9	73	13	79	9e-26	 101
ENSLOCP00000000092.1	154	ENSGACP00000018014.2	347	70.87	90	127	30	1	122	1	125	1e-49	 165
ENSLOCP00000000093.1	264	ENSGACP00000005270.1	253	46.91	91	194	99	21	212	37	228	7e-53	 175
ENSLOCP00000000094.1	208	ENSGACP00000014752.1	328	43.18	76	176	99	4	179	12	186	2e-40	 142
ENSLOCP00000000095.1	269	ENSGACP00000005509.1	310	46.89	128	273	135	1	268	42	309	9e-85	 259
ENSLOCP00000000100.1	1155	ENSGACP00000014262.1	1130	76.48	894	1169	186	37	1155	1	1130	0.0	1814
ENSLOCP00000000096.1	119	ENSGACP00000004300.1	931	72.31	47	65	17	50	113	501	565	7e-22	91.7
ENSLOCP00000000097.1	205	ENSGACP00000000623.1	530	37.86	53	140	83	41	180	6	141	9e-25	 102
ENSLOCP00000000098.1	72	ENSGACP00000012882.1	923	84.75	50	59	9	1	59	820	878	1e-32	 120
ENSLOCP00000000099.1	527	ENSGACP00000008434.1	527	89.22	472	529	53	1	527	1	527	0.0	 936
ENSLOCP00000000101.1	117	ENSGACP00000004363.3	2094	84.71	72	85	13	1	85	1308	1392	2e-47	 166
ENSLOCP00000000103.1	846	ENSGACP00000023522.1	482	44.20	217	491	251	188	666	2	481	3e-128	 397
ENSLOCP00000000102.1	524	ENSGACP00000009706.1	520	46.56	237	509	266	18	522	14	520	8e-168	 489
ENSLOCP00000000108.1	367	ENSGACP00000017849.1	364	75.62	276	365	88	3	367	1	364	0.0	 589
ENSLOCP00000000105.1	135	ENSGACP00000000726.1	101	64.71	66	102	35	23	124	1	101	2e-38	 128
ENSLOCP00000000106.1	145	ENSGACP00000013406.1	398	63.45	92	145	38	1	145	269	398	1e-55	 181
ENSLOCP00000000111.1	783	ENSGACP00000011559.1	777	79.57	627	788	145	1	783	1	777	0.0	1279
ENSLOCP00000000107.1	126	ENSGACP00000012541.1	115	47.32	53	112	59	4	115	4	115	6e-29	 104
ENSLOCP00000000110.1	328	ENSGACP00000027148.1	324	51.90	164	316	152	5	320	4	319	3e-114	 338
ENSLOCP00000000109.1	176	ENSGACP00000026736.1	516	38.10	72	189	98	1	170	296	484	1e-36	 134
ENSLOCP00000000116.1	1208	ENSGACP00000025206.1	1057	43.05	446	1036	545	31	1047	34	1043	0.0	 850
ENSLOCP00000000121.1	1144	ENSGACP00000025206.1	1057	44.24	461	1042	558	7	1035	12	1043	0.0	 909
ENSLOCP00000000112.1	116	ENSGACP00000012494.1	115	63.83	60	94	31	23	116	18	108	2e-36	 122
ENSLOCP00000000119.1	620	ENSGACP00000017855.1	577	63.06	396	628	156	18	620	1	577	0.0	 742
ENSLOCP00000000113.1	323	ENSGACP00000027158.1	315	50.82	155	305	148	4	308	10	312	2e-109	 325
ENSLOCP00000000123.1	1142	ENSGACP00000021016.1	1044	52.21	554	1061	417	68	1094	11	1015	0.0	1059
ENSLOCP00000000129.1	1439	ENSGACP00000011572.1	1053	79.21	339	428	77	1	428	1	416	0.0	 739
ENSLOCP00000000115.1	213	ENSGACP00000020054.1	190	58.16	114	196	76	18	213	1	190	3e-38	 134
ENSLOCP00000000120.1	178	ENSGACP00000020054.1	190	55.79	106	190	69	1	178	1	187	3e-37	 129
ENSLOCP00000000114.1	118	ENSGACP00000012541.1	115	54.78	63	115	51	2	115	1	115	3e-39	 130
ENSLOCP00000000117.1	330	ENSGACP00000015123.1	321	33.65	105	312	200	7	314	1	309	3e-49	 170
ENSLOCP00000000118.1	230	ENSGACP00000000721.1	231	48.71	113	232	106	1	230	1	221	8e-60	 191
ENSLOCP00000000122.1	328	ENSGACP00000015123.1	321	33.67	99	294	192	19	309	9	302	2e-50	 172
ENSLOCP00000000124.1	118	ENSGACP00000012518.1	120	69.00	69	100	30	19	117	21	120	1e-44	 144
ENSLOCP00000000126.1	121	ENSGACP00000019756.1	168	65.06	54	83	29	2	84	1	83	7e-33	 115
ENSLOCP00000000128.1	268	ENSGACP00000012890.1	454	38.02	100	263	155	3	262	179	436	6e-64	 210
ENSLOCP00000000127.1	303	ENSGACP00000015123.1	321	34.24	101	295	191	12	303	7	301	4e-52	 176
ENSLOCP00000000130.1	290	ENSGACP00000015056.1	332	25.08	74	295	190	25	290	40	332	2e-11	63.9
ENSLOCP00000000131.1	147	ENSGACP00000012271.1	117	59.82	67	112	36	35	146	15	117	7e-37	 125
ENSLOCP00000000132.1	335	ENSGACP00000015123.1	321	51.77	161	311	150	3	313	1	311	4e-108	 322
ENSLOCP00000000138.1	682	ENSGACP00000006131.1	684	46.27	316	683	358	5	682	6	684	0.0	 621
ENSLOCP00000000146.1	669	ENSGACP00000006131.1	684	46.44	313	674	350	1	669	17	684	0.0	 614
ENSLOCP00000000162.1	1928	ENSGACP00000011607.1	1960	82.57	1597	1934	293	32	1928	34	1960	0.0	3271
ENSLOCP00000000178.1	1901	ENSGACP00000011607.1	1960	81.31	1575	1937	294	23	1901	34	1960	0.0	3210
ENSLOCP00000000134.1	424	ENSGACP00000017877.1	730	24.28	93	383	265	23	386	30	406	1e-14	76.3
ENSLOCP00000000133.1	179	ENSGACP00000012890.1	454	38.95	67	172	104	1	171	265	436	4e-40	 143
ENSLOCP00000000136.1	191	ENSGACP00000010972.1	156	38.41	53	138	75	56	185	18	153	1e-23	94.0
ENSLOCP00000000135.1	129	ENSGACP00000027162.1	155	87.80	108	123	11	11	129	33	155	2e-74	 221
ENSLOCP00000000173.1	1604	ENSGACP00000026208.1	1654	42.86	684	1596	881	25	1602	23	1605	0.0	1254
ENSLOCP00000000189.1	1598	ENSGACP00000026208.1	1654	42.88	683	1593	882	22	1596	23	1605	0.0	1258
ENSLOCP00000000137.1	87	ENSGACP00000019697.1	482	63.75	51	80	27	6	85	24	101	5e-24	95.1
ENSLOCP00000000139.1	228	ENSGACP00000013001.1	438	38.89	70	180	99	46	221	221	393	2e-34	 129
ENSLOCP00000000140.1	861	ENSGACP00000025121.1	1335	43.70	354	810	398	21	801	341	1121	0.0	 609
ENSLOCP00000000154.1	1304	ENSGACP00000025121.1	1335	37.54	440	1172	572	4	1091	237	1332	0.0	 674
ENSLOCP00000000144.1	814	ENSGACP00000017877.1	730	33.43	221	661	405	168	811	86	728	3e-83	 284
ENSLOCP00000000142.1	182	ENSGACP00000010545.1	431	35.84	62	173	99	13	176	122	291	5e-30	 114
ENSLOCP00000000150.1	641	ENSGACP00000003882.1	722	42.49	297	699	326	15	640	24	719	4e-150	 455
ENSLOCP00000000168.1	650	ENSGACP00000003882.1	722	55.60	139	250	109	15	262	24	273	5e-85	 285
ENSLOCP00000000188.1	634	ENSGACP00000015905.1	698	32.77	232	708	351	21	633	18	695	3e-85	 284
ENSLOCP00000000143.1	180	ENSGACP00000003674.1	373	58.39	94	161	65	1	161	192	350	8e-60	 193
ENSLOCP00000000145.1	2540	ENSGACP00000022102.1	4953	42.13	1110	2635	1422	1	2540	1803	4429	0.0	2050
ENSLOCP00000000148.1	315	ENSGACP00000019447.1	323	64.71	209	323	106	1	315	1	323	3e-151	 431
ENSLOCP00000000149.1	500	ENSGACP00000003833.1	273	27.18	78	287	158	66	320	1	268	6e-18	84.3
ENSLOCP00000000152.1	174	ENSGACP00000012296.1	101	61.00	61	100	38	47	146	1	99	3e-38	 129
ENSLOCP00000000155.1	609	ENSGACP00000020663.1	735	60.12	199	331	120	1	326	15	338	3e-127	 395
ENSLOCP00000000157.1	232	ENSGACP00000022723.1	229	42.24	98	232	131	1	232	1	229	3e-68	 213
ENSLOCP00000000158.1	156	ENSGACP00000010309.1	1138	50.00	75	150	71	1	149	186	332	2e-39	 143
ENSLOCP00000000159.1	328	ENSGACP00000018335.1	355	74.73	204	273	61	63	327	82	354	1e-150	 432
ENSLOCP00000000161.1	179	ENSGACP00000024344.1	203	46.41	84	181	90	3	179	3	180	1e-48	 160
ENSLOCP00000000167.1	493	ENSGACP00000002243.1	481	81.62	404	495	75	1	493	1	481	0.0	 818
ENSLOCP00000000180.1	488	ENSGACP00000002243.1	481	82.45	404	490	75	1	488	1	481	0.0	 822
ENSLOCP00000000163.1	155	ENSGACP00000001616.1	281	71.60	116	162	34	1	155	125	281	1e-68	 213
ENSLOCP00000000165.1	101	ENSGACP00000017736.1	391	46.73	50	107	48	1	101	243	346	3e-22	89.7
ENSLOCP00000000166.1	121	ENSGACP00000012494.1	115	58.00	58	100	39	14	112	15	112	5e-33	 114
ENSLOCP00000000170.1	343	ENSGACP00000022086.1	1819	40.74	44	108	55	239	337	372	479	8e-08	54.3
ENSLOCP00000000169.1	160	ENSGACP00000010267.1	363	86.42	70	81	11	54	134	187	267	6e-44	 150
ENSLOCP00000000182.1	580	ENSGACP00000019311.1	676	33.07	206	623	350	17	580	60	674	2e-102	 327
ENSLOCP00000000175.1	784	ENSGACP00000023522.1	482	46.33	202	436	215	2	429	57	481	2e-119	 372
ENSLOCP00000000204.1	871	ENSGACP00000023522.1	482	46.03	226	491	246	28	510	2	481	9e-136	 417
ENSLOCP00000000174.1	103	ENSGACP00000005148.1	1190	78.08	57	73	13	34	103	1	73	3e-28	 109
ENSLOCP00000000179.1	406	ENSGACP00000017885.1	395	81.77	332	406	63	1	406	1	395	0.0	 603
ENSLOCP00000000177.1	135	ENSGACP00000014432.1	892	47.86	56	117	60	19	134	738	854	4e-27	 107
ENSLOCP00000000184.1	498	ENSGACP00000011169.1	544	62.98	114	181	66	319	498	364	544	2e-74	 247
ENSLOCP00000000181.1	252	ENSGACP00000019035.1	249	65.45	144	220	72	33	252	1	216	6e-81	 247
ENSLOCP00000000183.1	429	ENSGACP00000025121.1	1335	41.22	183	444	215	18	429	663	1092	2e-93	 308
ENSLOCP00000000185.1	400	ENSGACP00000011348.1	547	38.80	142	366	181	15	375	197	524	2e-68	 228
ENSLOCP00000000186.1	190	ENSGACP00000010329.1	261	44.39	83	187	99	9	190	74	260	2e-43	 148
ENSLOCP00000000187.1	358	ENSGACP00000018824.1	807	71.67	43	60	17	52	111	360	419	2e-24	 105
ENSLOCP00000000190.1	171	ENSGACP00000013202.1	849	78.90	86	109	20	39	147	689	794	2e-52	 179
ENSLOCP00000000191.1	99	ENSGACP00000013406.1	398	50.54	47	93	31	1	93	269	346	3e-22	89.7
ENSLOCP00000000192.1	355	ENSGACP00000020832.1	592	38.71	156	403	196	1	355	166	565	4e-77	 251
ENSLOCP00000000193.1	55	ENSGACP00000017373.1	1155	96.36	53	55	2	1	55	464	518	7e-32	 117
ENSLOCP00000000194.1	136	ENSGACP00000012256.1	103	62.86	66	105	35	22	126	1	101	5e-38	 127
ENSLOCP00000000199.1	147	ENSGACP00000002612.1	257	61.70	87	141	54	6	146	114	254	3e-58	 184
ENSLOCP00000000196.1	192	ENSGACP00000005270.1	253	45.16	84	186	87	19	192	37	219	3e-44	 150
ENSLOCP00000000197.1	233	ENSGACP00000019311.1	676	41.62	82	197	111	2	195	57	252	2e-40	 147
ENSLOCP00000000198.1	346	ENSGACP00000011617.1	333	70.68	229	324	94	16	339	11	333	9e-165	 467
ENSLOCP00000000200.1	657	ENSGACP00000000161.1	1328	31.06	205	660	422	16	652	176	825	1e-77	 271
ENSLOCP00000000201.1	395	ENSGACP00000024532.1	392	56.46	223	395	169	1	395	1	392	3e-167	 478
ENSLOCP00000000203.1	207	ENSGACP00000023357.1	577	57.14	80	140	54	1	138	139	274	4e-49	 170
ENSLOCP00000000206.1	145	ENSGACP00000020812.1	477	75.31	61	81	20	57	137	230	310	7e-39	 138
ENSLOCP00000000205.1	182	ENSGACP00000003834.1	1244	54.30	101	186	63	7	170	48	233	2e-57	 196
ENSLOCP00000000207.1	450	ENSGACP00000018941.1	601	35.12	164	467	236	3	446	1	423	4e-68	 230
ENSLOCP00000000210.1	289	ENSGACP00000017887.1	289	73.10	212	290	76	1	289	1	289	2e-160	 452
ENSLOCP00000000208.1	212	ENSGACP00000027163.1	217	83.44	136	163	27	5	167	4	166	3e-98	 288
ENSLOCP00000000209.1	303	ENSGACP00000026368.1	301	36.46	105	288	180	6	291	10	296	5e-49	 168
ENSLOCP00000000211.1	122	ENSGACP00000026736.1	516	46.67	56	120	63	3	122	278	396	1e-25	 100
ENSLOCP00000000212.1	124	ENSGACP00000001189.1	229	38.33	46	120	69	4	122	113	228	1e-17	76.6
ENSLOCP00000000234.1	153	ENSGACP00000014190.1	151	45.95	51	111	58	15	124	15	124	9e-21	84.7
ENSLOCP00000000213.1	766	ENSGACP00000001305.1	524	58.18	256	440	179	332	766	6	445	3e-174	 515
ENSLOCP00000000214.1	176	ENSGACP00000012886.1	455	44.51	73	164	90	4	167	273	435	2e-43	 152
ENSLOCP00000000215.1	203	ENSGACP00000011529.1	460	45.21	85	188	95	9	193	273	455	2e-41	 147
ENSLOCP00000000218.1	267	ENSGACP00000016789.1	247	53.16	126	237	96	36	260	14	247	1e-82	 251
ENSLOCP00000000217.1	130	ENSGACP00000005148.1	1190	80.00	68	85	17	7	91	1082	1166	5e-37	 135
ENSLOCP00000000219.1	105	ENSGACP00000003862.1	903	65.28	47	72	24	32	102	85	156	5e-24	97.1
ENSLOCP00000000220.1	336	ENSGACP00000011626.1	292	87.36	242	277	34	60	336	17	292	2e-179	 502
ENSLOCP00000000221.1	1089	ENSGACP00000027164.1	513	50.18	138	275	136	226	500	204	477	3e-82	 279
ENSLOCP00000000239.1	1017	ENSGACP00000027164.1	513	44.20	122	276	142	282	547	204	477	2e-62	 222
ENSLOCP00000000222.1	98	ENSGACP00000002616.1	401	90.79	69	76	7	1	76	1	76	4e-46	 155
ENSLOCP00000000223.1	294	ENSGACP00000016705.1	345	34.59	101	292	190	2	292	2	293	1e-54	 183
ENSLOCP00000000225.1	87	ENSGACP00000011436.1	638	68.60	59	86	27	1	86	491	576	2e-34	 125
ENSLOCP00000000226.1	492	ENSGACP00000006929.1	333	53.33	120	225	105	257	481	107	331	3e-75	 243
ENSLOCP00000000227.1	180	ENSGACP00000012539.1	116	55.65	64	115	50	54	168	1	114	7e-35	 121
ENSLOCP00000000228.1	155	ENSGACP00000025551.1	711	80.00	100	125	25	9	133	545	669	6e-60	 199
ENSLOCP00000000229.1	228	ENSGACP00000001053.2	6011	36.59	60	164	88	3	150	5471	5634	5e-20	90.5
ENSLOCP00000000230.1	104	ENSGACP00000025768.1	1528	47.00	47	100	51	4	103	10	107	1e-23	96.7
ENSLOCP00000000231.1	148	ENSGACP00000003841.1	331	84.43	103	122	19	9	130	1	122	3e-51	 169
ENSLOCP00000000233.1	260	ENSGACP00000018325.1	285	72.59	188	259	71	1	259	26	284	4e-148	 419
ENSLOCP00000000236.1	560	ENSGACP00000001305.1	524	57.69	120	208	88	353	560	60	267	6e-76	 253
ENSLOCP00000000242.1	571	ENSGACP00000010324.1	564	53.38	221	414	176	102	502	1	410	2e-132	 402
ENSLOCP00000000237.1	213	ENSGACP00000018626.1	682	45.83	66	144	77	23	165	477	620	3e-38	 141
ENSLOCP00000000238.1	352	ENSGACP00000000148.1	340	35.09	120	342	188	5	326	13	340	6e-44	 157
ENSLOCP00000000240.1	383	ENSGACP00000011656.1	393	53.61	193	360	149	19	367	37	389	3e-105	 319
ENSLOCP00000000243.1	198	ENSGACP00000013696.1	180	65.15	129	198	50	1	198	2	180	2e-88	 261
ENSLOCP00000000241.1	118	ENSGACP00000017361.1	313	88.78	87	98	11	1	98	216	313	2e-58	 185
ENSLOCP00000000244.1	783	ENSGACP00000023522.1	482	45.62	224	491	244	182	660	2	481	7e-133	 407
ENSLOCP00000000246.1	289	ENSGACP00000002623.1	263	53.03	140	264	61	1	203	1	262	1e-76	 238
ENSLOCP00000000245.1	134	ENSGACP00000000726.1	101	58.42	59	101	42	21	121	1	101	2e-38	 129
ENSLOCP00000000248.1	488	ENSGACP00000016705.1	345	33.44	106	317	184	171	471	14	319	1e-47	 170
ENSLOCP00000000249.1	217	ENSGACP00000022419.1	383	57.21	131	229	76	1	217	1	219	3e-76	 238
ENSLOCP00000000250.1	168	ENSGACP00000005630.1	191	75.76	100	132	32	37	168	60	191	2e-71	 217
ENSLOCP00000000251.1	129	ENSGACP00000019565.1	346	61.90	39	63	24	67	129	55	117	2e-21	87.8
ENSLOCP00000000259.1	318	ENSGACP00000000996.1	174	40.25	64	159	90	149	302	5	163	1e-32	 121
ENSLOCP00000000253.1	365	ENSGACP00000007315.1	468	63.23	227	359	114	15	365	17	365	5e-150	 436
ENSLOCP00000000252.1	112	ENSGACP00000012252.1	112	66.29	59	89	29	25	112	18	106	1e-34	 118
ENSLOCP00000000254.1	100	ENSGACP00000027294.1	770	44.83	39	87	43	11	97	643	724	3e-18	80.1
ENSLOCP00000000256.1	498	ENSGACP00000017893.1	503	69.50	360	518	121	3	498	1	503	0.0	 678
ENSLOCP00000000257.1	249	ENSGACP00000012737.1	995	61.85	154	249	95	1	249	514	762	3e-90	 289
ENSLOCP00000000258.1	254	ENSGACP00000012285.1	231	55.28	136	246	87	1	246	1	223	5e-72	 223
ENSLOCP00000000260.1	162	ENSGACP00000027165.1	155	68.15	107	157	44	6	162	5	155	6e-76	 227
ENSLOCP00000000263.1	485	ENSGACP00000012164.1	517	72.15	355	492	125	5	485	27	517	0.0	 692
ENSLOCP00000000261.1	277	ENSGACP00000006546.1	1017	89.79	211	235	22	15	249	707	939	3e-144	 434
ENSLOCP00000000262.1	305	ENSGACP00000011807.1	325	27.84	71	255	180	47	300	23	274	5e-17	79.7
ENSLOCP00000000265.1	1057	ENSGACP00000025046.1	1006	36.98	375	1014	590	74	1056	10	1005	0.0	 619
ENSLOCP00000000264.1	121	ENSGACP00000027259.1	477	32.00	32	100	60	3	102	345	436	5e-13	65.1
ENSLOCP00000000266.1	213	ENSGACP00000023787.1	209	43.54	91	209	104	2	204	2	202	1e-35	 127
ENSLOCP00000000267.1	153	ENSGACP00000026288.3	1027	66.33	65	98	32	44	141	843	939	8e-34	 127
