ENSLOCP00000000024.1	476	ENSTNIP00000003693.1	442	61.21	273	446	165	12	453	1	442	0.0	 536
ENSLOCP00000000025.1	492	ENSTNIP00000003693.1	442	61.21	273	446	165	23	464	1	442	0.0	 536
ENSLOCP00000000026.1	450	ENSTNIP00000010252.1	373	89.28	333	373	38	77	449	2	372	0.0	 654
ENSLOCP00000000027.1	373	ENSTNIP00000010252.1	373	89.52	333	372	39	1	372	1	372	0.0	 659
ENSLOCP00000000028.1	266	ENSTNIP00000010251.1	262	72.97	189	259	69	8	266	5	262	1e-142	 405
ENSLOCP00000000029.1	453	ENSTNIP00000016385.1	380	84.10	312	371	50	88	449	1	371	0.0	 650
ENSLOCP00000000030.1	1864	ENSTNIP00000016387.1	739	51.17	393	768	325	45	798	1	732	0.0	 691
ENSLOCP00000000033.1	1802	ENSTNIP00000016387.1	739	51.04	394	772	321	44	798	1	732	0.0	 687
ENSLOCP00000000031.1	98	ENSTNIP00000014244.1	452	52.53	52	99	45	1	97	178	276	1e-29	 110
ENSLOCP00000000032.1	349	ENSTNIP00000014244.1	452	51.38	167	325	119	28	349	1	289	9e-99	 303
ENSLOCP00000000034.1	79	ENSTNIP00000014988.1	706	80.60	54	67	13	1	67	345	411	1e-32	 120
ENSLOCP00000000035.1	324	ENSTNIP00000014244.1	452	59.11	159	269	105	26	294	1	264	2e-105	 319
ENSLOCP00000000038.1	266	ENSTNIP00000021714.1	283	58.27	162	278	100	1	262	1	278	5e-115	 335
ENSLOCP00000000036.1	173	ENSTNIP00000009444.1	368	62.20	102	164	51	1	154	104	266	5e-65	 206
ENSLOCP00000000037.1	232	ENSTNIP00000014244.1	452	41.22	101	245	119	2	222	25	268	2e-50	 173
ENSLOCP00000000039.1	150	ENSTNIP00000010781.1	626	69.57	32	46	11	43	85	14	59	3e-16	75.9
ENSLOCP00000000041.1	309	ENSTNIP00000008855.1	135	68.94	91	132	41	147	278	1	132	3e-66	 207
ENSLOCP00000000044.1	315	ENSTNIP00000008855.1	135	68.15	92	135	43	147	281	1	135	2e-66	 208
ENSLOCP00000000040.1	327	ENSTNIP00000014244.1	452	57.99	167	288	112	3	290	1	279	4e-112	 337
ENSLOCP00000000042.1	84	ENSTNIP00000004618.1	216	69.01	49	71	22	1	71	104	174	3e-32	 114
ENSLOCP00000000043.1	58	ENSTNIP00000000656.1	238	58.62	34	58	24	1	58	103	160	5e-20	80.5
ENSLOCP00000000045.1	318	ENSTNIP00000014244.1	452	52.84	149	282	123	28	303	1	278	8e-98	 300
ENSLOCP00000000046.1	256	ENSTNIP00000008856.1	254	73.76	194	263	53	1	256	1	254	3e-123	 355
ENSLOCP00000000047.1	252	ENSTNIP00000008856.1	254	75.39	193	256	57	1	252	1	254	3e-125	 360
ENSLOCP00000000049.1	235	ENSTNIP00000008856.1	254	75.20	191	254	44	1	235	1	254	3e-123	 354
ENSLOCP00000000048.1	525	ENSTNIP00000014244.1	452	48.77	218	447	188	1	446	46	452	3e-141	 419
ENSLOCP00000000050.1	785	ENSTNIP00000014244.1	452	45.13	227	503	221	1	499	1	452	2e-124	 384
ENSLOCP00000000051.1	756	ENSTNIP00000008857.1	230	72.89	164	225	61	80	304	6	230	8e-120	 363
ENSLOCP00000000052.1	302	ENSTNIP00000014244.1	452	57.53	149	259	109	24	281	1	259	5e-95	 291
ENSLOCP00000000053.1	172	ENSTNIP00000023102.1	264	92.78	90	97	7	1	97	168	264	3e-61	 194
ENSLOCP00000000054.1	576	ENSTNIP00000018259.1	880	83.60	158	189	31	1	189	133	321	2e-104	 338
ENSLOCP00000000055.1	471	ENSTNIP00000018259.1	880	84.86	157	185	28	1	185	133	317	6e-106	 338
ENSLOCP00000000056.1	2109	ENSTNIP00000006956.1	836	43.22	360	833	408	565	1387	42	819	0.0	 653
ENSLOCP00000000057.1	123	ENSTNIP00000018260.1	166	63.55	68	107	39	8	114	59	165	1e-42	 140
ENSLOCP00000000058.1	269	ENSTNIP00000004039.1	1040	66.52	153	230	75	5	233	643	871	4e-96	 306
ENSLOCP00000000060.1	530	ENSTNIP00000014242.1	518	67.83	156	230	55	308	530	301	518	1e-58	 205
ENSLOCP00000000059.1	131	ENSTNIP00000015515.1	1055	93.60	117	125	7	2	126	377	500	3e-76	 245
ENSLOCP00000000062.1	296	ENSTNIP00000018144.1	400	69.64	195	280	65	1	280	126	385	1e-123	 363
ENSLOCP00000000061.1	313	ENSTNIP00000014244.1	452	60.14	166	276	108	25	300	1	274	3e-108	 326
ENSLOCP00000000063.1	553	ENSTNIP00000014244.1	452	43.49	127	292	145	20	304	1	279	1e-61	 212
ENSLOCP00000000064.1	631	ENSTNIP00000018258.1	307	41.41	106	256	136	374	624	28	274	5e-61	 208
ENSLOCP00000000065.1	624	ENSTNIP00000014244.1	452	45.23	109	241	125	381	619	4	239	3e-62	 216
ENSLOCP00000000066.1	297	ENSTNIP00000018731.1	277	33.65	35	104	67	20	121	46	149	8e-15	72.8
ENSLOCP00000000067.1	435	ENSTNIP00000007660.1	969	37.08	142	383	220	38	418	594	957	9e-68	 233
ENSLOCP00000000068.1	257	ENSTNIP00000016502.1	337	31.33	47	150	85	104	246	189	327	4e-12	65.1
ENSLOCP00000000069.1	210	ENSTNIP00000004095.1	91	39.56	36	91	53	31	119	1	91	3e-16	72.0
ENSLOCP00000000070.1	1323	ENSTNIP00000002114.1	171	54.98	116	211	47	1119	1323	3	171	7e-58	 199
ENSLOCP00000000071.1	137	ENSTNIP00000004095.1	91	38.46	35	91	54	31	119	1	91	3e-16	70.5
ENSLOCP00000000072.1	137	ENSTNIP00000001237.1	136	50.00	58	116	49	7	113	21	136	2e-30	 108
ENSLOCP00000000073.1	685	ENSTNIP00000009170.1	760	44.35	310	699	365	1	683	7	697	0.0	 557
ENSLOCP00000000074.1	235	ENSTNIP00000019740.1	285	28.02	65	232	146	2	221	45	267	2e-26	 105
ENSLOCP00000000075.1	85	ENSTNIP00000017824.1	278	53.03	35	66	30	21	85	7	72	3e-19	79.3
ENSLOCP00000000077.1	285	ENSTNIP00000019740.1	285	34.41	85	247	152	21	265	26	264	9e-44	 153
ENSLOCP00000000076.1	76	ENSTNIP00000000051.1	1226	50.67	38	75	35	1	75	65	137	4e-20	84.7
ENSLOCP00000000080.1	200	ENSTNIP00000006279.1	197	31.73	33	104	67	19	122	16	115	1e-13	66.2
ENSLOCP00000000082.1	572	ENSTNIP00000013905.1	692	82.13	478	582	59	1	572	105	651	0.0	 932
ENSLOCP00000000085.1	526	ENSTNIP00000013905.1	692	81.77	462	565	46	1	526	105	651	0.0	 903
ENSLOCP00000000081.1	134	ENSTNIP00000010836.1	444	99.16	118	119	1	16	134	20	138	3e-83	 254
ENSLOCP00000000086.1	975	ENSTNIP00000009170.1	760	45.51	350	769	392	157	915	7	758	0.0	 621
ENSLOCP00000000087.1	529	ENSTNIP00000006499.1	688	81.10	429	529	97	1	529	163	688	0.0	 905
ENSLOCP00000000084.1	270	ENSTNIP00000010345.1	1151	24.81	66	266	143	24	243	896	1150	2e-12	67.0
ENSLOCP00000000083.1	138	ENSTNIP00000014202.1	526	74.07	40	54	14	1	54	87	140	2e-19	84.3
ENSLOCP00000000088.1	349	ENSTNIP00000010838.1	909	56.54	173	306	95	32	316	390	678	1e-83	 274
ENSLOCP00000000089.1	361	ENSTNIP00000009120.1	366	60.05	221	368	131	1	360	7	366	6e-163	 464
ENSLOCP00000000090.1	75	ENSTNIP00000000934.1	795	92.68	38	41	3	1	41	530	570	2e-20	85.5
ENSLOCP00000000091.1	86	ENSTNIP00000001638.1	1068	61.54	40	65	23	9	73	11	73	4e-20	85.5
ENSLOCP00000000092.1	154	ENSTNIP00000017971.1	344	70.40	88	125	34	1	122	1	125	9e-52	 171
ENSLOCP00000000093.1	264	ENSTNIP00000008571.1	204	47.26	95	201	102	7	205	5	203	8e-56	 181
ENSLOCP00000000094.1	208	ENSTNIP00000015423.1	244	44.59	70	157	85	24	180	1	155	9e-37	 131
ENSLOCP00000000095.1	269	ENSTNIP00000020677.1	298	44.65	121	271	144	1	268	28	295	1e-82	 253
ENSLOCP00000000100.1	1155	ENSTNIP00000018575.1	1068	78.01	880	1128	179	37	1155	1	1068	0.0	1776
ENSLOCP00000000096.1	119	ENSTNIP00000016907.1	829	43.37	36	83	21	31	113	439	495	3e-08	51.6
ENSLOCP00000000097.1	205	ENSTNIP00000017013.1	577	36.72	65	177	104	6	180	17	187	6e-30	 116
ENSLOCP00000000098.1	72	ENSTNIP00000010838.1	909	84.75	50	59	9	1	59	806	864	2e-32	 119
ENSLOCP00000000099.1	527	ENSTNIP00000009849.1	526	90.72	479	528	46	1	527	1	526	0.0	 949
ENSLOCP00000000101.1	117	ENSTNIP00000020694.1	1962	83.53	71	85	14	1	85	1213	1297	9e-47	 163
ENSLOCP00000000103.1	846	ENSTNIP00000009170.1	760	44.02	313	711	377	145	846	2	700	0.0	 550
ENSLOCP00000000102.1	524	ENSTNIP00000020732.1	523	44.17	231	523	283	8	523	1	521	1e-160	 471
ENSLOCP00000000108.1	367	ENSTNIP00000007378.1	364	76.16	278	365	86	3	367	1	364	0.0	 587
ENSLOCP00000000104.1	551	ENSTNIP00000003841.1	532	47.47	75	158	81	388	545	306	461	4e-41	 156
ENSLOCP00000000105.1	135	ENSTNIP00000001418.1	113	55.45	56	101	43	19	119	14	112	6e-27	99.4
ENSLOCP00000000106.1	145	ENSTNIP00000021727.1	338	64.14	93	145	31	1	145	215	338	3e-55	 179
ENSLOCP00000000111.1	783	ENSTNIP00000012968.1	719	80.72	519	643	100	1	633	1	629	0.0	1026
ENSLOCP00000000107.1	126	ENSTNIP00000000582.1	119	43.12	47	109	50	11	108	12	119	5e-20	81.3
ENSLOCP00000000110.1	328	ENSTNIP00000012799.1	335	46.13	143	310	165	4	313	10	317	2e-99	 300
ENSLOCP00000000109.1	176	ENSTNIP00000011391.1	520	41.44	75	181	94	1	169	18	198	4e-38	 137
ENSLOCP00000000116.1	1208	ENSTNIP00000013402.1	845	42.40	368	868	441	3	841	8	845	0.0	 661
ENSLOCP00000000121.1	1144	ENSTNIP00000013402.1	845	44.00	374	850	441	3	829	8	845	0.0	 707
ENSLOCP00000000112.1	116	ENSTNIP00000002951.1	123	53.51	61	114	47	3	116	7	114	1e-26	98.2
ENSLOCP00000000119.1	620	ENSTNIP00000007379.1	585	64.42	391	607	187	19	620	3	585	0.0	 741
ENSLOCP00000000113.1	323	ENSTNIP00000012799.1	335	47.95	152	317	160	4	317	10	324	3e-100	 302
ENSLOCP00000000123.1	1142	ENSTNIP00000012969.1	1046	60.26	640	1062	359	66	1094	8	1039	0.0	1302
ENSLOCP00000000129.1	1439	ENSTNIP00000012969.1	1046	79.31	345	435	77	8	429	8	442	0.0	 747
ENSLOCP00000000115.1	213	ENSTNIP00000001653.1	180	50.00	98	196	82	18	213	1	180	3e-41	 141
ENSLOCP00000000120.1	178	ENSTNIP00000001653.1	180	55.25	100	181	74	1	178	1	177	1e-38	 133
ENSLOCP00000000114.1	118	ENSTNIP00000003833.1	113	56.76	63	111	45	3	112	1	109	1e-28	 103
ENSLOCP00000000117.1	330	ENSTNIP00000019260.1	323	32.11	96	299	196	20	314	19	314	7e-39	 142
ENSLOCP00000000118.1	230	ENSTNIP00000000582.1	119	45.92	45	98	50	1	96	22	118	8e-21	85.9
ENSLOCP00000000122.1	328	ENSTNIP00000019260.1	323	32.11	96	299	202	22	319	19	317	1e-44	 157
ENSLOCP00000000124.1	118	ENSTNIP00000001418.1	113	59.26	64	108	40	2	108	1	105	2e-32	 112
ENSLOCP00000000126.1	121	ENSTNIP00000001653.1	180	69.88	58	83	25	2	84	1	83	2e-36	 125
ENSLOCP00000000128.1	268	ENSTNIP00000022740.1	260	40.89	101	247	139	10	253	9	251	1e-54	 180
ENSLOCP00000000127.1	303	ENSTNIP00000019260.1	323	31.70	97	306	206	1	303	1	306	1e-44	 157
ENSLOCP00000000130.1	290	ENSTNIP00000019860.1	369	30.33	64	211	122	10	206	24	223	1e-08	55.5
ENSLOCP00000000131.1	147	ENSTNIP00000001237.1	136	54.92	67	122	50	20	137	16	136	4e-31	 111
ENSLOCP00000000132.1	335	ENSTNIP00000019350.1	321	46.44	150	323	163	7	324	4	321	4e-94	 286
ENSLOCP00000000138.1	682	ENSTNIP00000021195.1	671	45.04	304	675	360	15	682	1	671	0.0	 602
ENSLOCP00000000146.1	669	ENSTNIP00000021195.1	671	45.14	302	669	356	8	669	7	671	0.0	 599
ENSLOCP00000000162.1	1928	ENSTNIP00000002424.1	1814	73.80	1358	1840	423	122	1928	1	1814	0.0	2825
ENSLOCP00000000178.1	1901	ENSTNIP00000002424.1	1814	74.49	1358	1823	422	113	1901	1	1814	0.0	2825
ENSLOCP00000000134.1	424	ENSTNIP00000015396.1	3916	23.87	90	377	269	17	385	2559	2925	9e-19	89.4
ENSLOCP00000000133.1	179	ENSTNIP00000008090.1	278	40.12	65	162	96	1	162	109	269	7e-35	 125
ENSLOCP00000000136.1	191	ENSTNIP00000001374.1	149	37.96	52	137	79	55	185	11	147	2e-30	 111
ENSLOCP00000000135.1	129	ENSTNIP00000019931.1	118	78.81	93	118	19	18	129	1	118	3e-65	 197
ENSLOCP00000000173.1	1604	ENSTNIP00000009066.1	1630	43.05	688	1598	873	27	1603	1	1582	0.0	1247
ENSLOCP00000000189.1	1598	ENSTNIP00000009066.1	1630	43.07	687	1595	874	24	1597	1	1582	0.0	1254
ENSLOCP00000000137.1	87	ENSTNIP00000020593.1	1662	30.49	25	82	48	8	83	24	102	6e-06	43.5
ENSLOCP00000000139.1	228	ENSTNIP00000020584.1	216	41.21	82	199	105	40	228	1	197	8e-46	 154
ENSLOCP00000000140.1	861	ENSTNIP00000006796.1	1844	39.68	342	862	419	27	802	247	1093	0.0	 610
ENSLOCP00000000154.1	1304	ENSTNIP00000006796.1	1844	32.70	448	1370	744	4	1215	1	1350	0.0	 681
ENSLOCP00000000144.1	814	ENSTNIP00000007381.1	734	36.14	193	534	323	289	811	205	731	3e-92	 308
ENSLOCP00000000142.1	182	ENSTNIP00000013083.1	271	32.87	47	143	82	41	180	1	132	9e-22	90.1
ENSLOCP00000000150.1	641	ENSTNIP00000006474.1	668	54.34	119	219	99	45	262	2	220	5e-76	 259
ENSLOCP00000000168.1	650	ENSTNIP00000002066.1	666	54.34	119	219	99	45	262	1	219	7e-76	 258
ENSLOCP00000000188.1	634	ENSTNIP00000002066.1	666	51.98	118	227	60	455	633	435	660	5e-62	 219
ENSLOCP00000000143.1	180	ENSTNIP00000020223.1	366	61.07	91	149	57	1	149	204	351	7e-60	 193
ENSLOCP00000000145.1	2540	ENSTNIP00000016051.1	4943	41.99	1104	2629	1427	1	2540	1808	4427	0.0	2101
ENSLOCP00000000148.1	315	ENSTNIP00000009257.1	323	65.94	213	323	102	1	315	1	323	1e-153	 437
ENSLOCP00000000149.1	500	ENSTNIP00000009609.1	1392	25.74	140	544	323	1	496	647	1157	2e-26	 113
ENSLOCP00000000152.1	174	ENSTNIP00000001237.1	136	55.20	69	125	45	22	136	13	136	1e-28	 105
ENSLOCP00000000155.1	609	ENSTNIP00000009768.1	722	38.98	244	626	301	1	585	2	587	3e-124	 387
ENSLOCP00000000158.1	156	ENSTNIP00000018261.1	1002	47.65	71	149	73	1	149	47	190	7e-36	 133
ENSLOCP00000000159.1	328	ENSTNIP00000018329.1	334	70.70	222	314	86	18	327	22	333	8e-153	 436
ENSLOCP00000000164.1	668	ENSTNIP00000010756.1	1163	43.54	64	147	67	292	430	224	362	3e-07	53.9
ENSLOCP00000000167.1	493	ENSTNIP00000005265.1	495	66.27	332	501	155	1	493	1	495	0.0	 632
ENSLOCP00000000180.1	488	ENSTNIP00000005265.1	495	66.47	333	501	149	1	488	1	495	0.0	 638
ENSLOCP00000000163.1	155	ENSTNIP00000020782.1	296	71.34	112	157	43	1	155	140	296	3e-69	 214
ENSLOCP00000000165.1	101	ENSTNIP00000019424.1	670	38.14	37	97	60	2	98	122	218	8e-20	84.7
ENSLOCP00000000166.1	121	ENSTNIP00000000582.1	119	43.75	49	112	52	7	108	8	118	3e-22	86.7
ENSLOCP00000000170.1	343	ENSTNIP00000011092.1	1772	36.46	35	96	57	163	255	302	396	6e-08	54.3
ENSLOCP00000000169.1	160	ENSTNIP00000017235.1	381	85.19	69	81	12	54	134	204	284	9e-44	 150
ENSLOCP00000000182.1	580	ENSTNIP00000001271.1	285	37.55	89	237	102	116	307	12	247	1e-38	 144
ENSLOCP00000000175.1	784	ENSTNIP00000008085.1	911	46.07	363	788	378	3	784	103	849	0.0	 599
ENSLOCP00000000204.1	871	ENSTNIP00000008085.1	911	45.75	398	870	424	1	864	21	848	0.0	 655
ENSLOCP00000000174.1	103	ENSTNIP00000012023.1	1074	82.61	57	69	12	35	103	1	69	1e-29	 113
ENSLOCP00000000179.1	406	ENSTNIP00000007382.1	402	93.90	154	164	10	1	164	1	164	6e-102	 311
ENSLOCP00000000177.1	135	ENSTNIP00000019424.1	670	48.18	53	110	56	19	127	545	654	2e-25	 102
ENSLOCP00000000184.1	498	ENSTNIP00000017122.1	523	55.08	103	187	84	309	495	337	523	5e-66	 224
ENSLOCP00000000181.1	252	ENSTNIP00000010774.1	744	67.07	55	82	23	168	249	533	610	6e-27	 110
ENSLOCP00000000183.1	429	ENSTNIP00000006796.1	1844	38.51	171	444	224	22	429	372	802	4e-92	 306
ENSLOCP00000000185.1	400	ENSTNIP00000011411.1	576	38.62	151	391	186	15	375	198	564	2e-67	 226
ENSLOCP00000000186.1	190	ENSTNIP00000000656.1	238	46.30	75	162	86	30	190	77	238	8e-45	 151
ENSLOCP00000000187.1	358	ENSTNIP00000010773.1	457	73.33	44	60	16	52	111	365	424	6e-25	 105
ENSLOCP00000000191.1	99	ENSTNIP00000021727.1	338	50.54	47	93	25	1	93	215	286	8e-21	85.1
ENSLOCP00000000192.1	355	ENSTNIP00000009294.1	396	29.79	87	292	139	1	241	119	395	2e-25	 105
ENSLOCP00000000193.1	55	ENSTNIP00000004757.1	1227	83.64	46	55	9	1	55	584	638	3e-26	 101
ENSLOCP00000000194.1	136	ENSTNIP00000001237.1	136	55.37	67	121	46	1	115	18	136	4e-30	 108
ENSLOCP00000000199.1	147	ENSTNIP00000010930.1	267	68.71	101	147	45	1	146	119	265	6e-56	 179
ENSLOCP00000000196.1	192	ENSTNIP00000005836.1	187	46.24	86	186	86	20	191	1	186	1e-45	 152
ENSLOCP00000000197.1	233	ENSTNIP00000007589.1	282	37.58	62	165	63	100	225	8	171	5e-24	98.2
ENSLOCP00000000198.1	346	ENSTNIP00000012971.1	323	67.08	216	322	106	25	346	2	323	5e-150	 429
ENSLOCP00000000200.1	657	ENSTNIP00000003917.1	301	40.86	76	186	106	309	490	93	278	7e-37	 140
ENSLOCP00000000201.1	395	ENSTNIP00000015110.1	151	40.41	59	146	87	246	391	6	151	3e-30	 115
ENSLOCP00000000202.1	159	ENSTNIP00000020685.1	105	36.73	36	98	47	44	135	3	91	6e-06	42.7
ENSLOCP00000000203.1	207	ENSTNIP00000008900.1	534	57.86	81	140	53	1	138	108	243	1e-50	 174
ENSLOCP00000000206.1	145	ENSTNIP00000008511.1	523	73.17	60	82	22	57	138	289	370	3e-38	 136
ENSLOCP00000000205.1	182	ENSTNIP00000007016.1	1237	48.97	95	194	76	4	174	43	236	5e-50	 175
ENSLOCP00000000207.1	450	ENSTNIP00000014443.1	418	36.05	168	466	223	2	441	2	418	5e-66	 220
ENSLOCP00000000210.1	289	ENSTNIP00000007383.1	290	70.10	204	291	84	1	289	1	290	6e-152	 431
ENSLOCP00000000208.1	212	ENSTNIP00000019352.1	207	83.71	149	178	26	1	176	1	177	8e-96	 281
ENSLOCP00000000209.1	303	ENSTNIP00000022184.1	330	33.69	94	279	183	14	290	49	327	2e-46	 162
ENSLOCP00000000211.1	122	ENSTNIP00000019424.1	670	49.51	51	103	52	9	111	552	654	1e-25	 102
ENSLOCP00000000212.1	124	ENSTNIP00000001186.1	118	52.17	48	92	42	5	95	1	91	6e-20	80.5
ENSLOCP00000000234.1	153	ENSTNIP00000001186.1	118	52.17	48	92	42	34	124	1	91	7e-20	81.3
ENSLOCP00000000213.1	766	ENSTNIP00000006588.1	631	48.72	209	429	219	332	759	149	577	2e-142	 436
ENSLOCP00000000214.1	176	ENSTNIP00000009974.1	179	46.75	72	154	80	14	167	26	177	5e-44	 147
ENSLOCP00000000215.1	203	ENSTNIP00000017122.1	523	43.17	79	183	90	17	191	345	521	7e-38	 138
ENSLOCP00000000218.1	267	ENSTNIP00000019221.1	248	61.26	117	191	71	71	258	56	246	4e-82	 250
ENSLOCP00000000217.1	130	ENSTNIP00000012023.1	1074	85.19	69	81	12	9	89	994	1074	1e-36	 134
ENSLOCP00000000219.1	105	ENSTNIP00000006475.1	816	61.82	34	55	16	50	100	1	54	5e-13	65.1
ENSLOCP00000000220.1	336	ENSTNIP00000012972.1	335	78.68	262	333	61	13	336	4	335	0.0	 518
ENSLOCP00000000221.1	1089	ENSTNIP00000000190.1	301	47.78	129	270	140	237	506	1	269	8e-86	 282
ENSLOCP00000000239.1	1017	ENSTNIP00000000190.1	301	44.81	121	270	139	293	553	1	269	1e-70	 238
ENSLOCP00000000222.1	98	ENSTNIP00000004552.1	104	88.16	67	76	8	2	76	1	76	6e-45	 143
ENSLOCP00000000223.1	294	ENSTNIP00000022184.1	330	34.59	101	292	190	2	292	30	321	1e-53	 180
ENSLOCP00000000225.1	87	ENSTNIP00000022134.1	601	74.42	64	86	22	1	86	477	562	3e-41	 142
ENSLOCP00000000226.1	492	ENSTNIP00000005721.1	510	52.57	133	253	113	242	487	247	499	1e-79	 260
ENSLOCP00000000227.1	180	ENSTNIP00000003454.1	118	47.01	55	117	60	53	168	1	116	1e-23	92.0
ENSLOCP00000000228.1	155	ENSTNIP00000004084.1	661	80.95	102	126	24	9	134	503	628	6e-62	 204
ENSLOCP00000000230.1	104	ENSTNIP00000017113.1	1206	45.10	46	102	50	4	103	42	139	3e-24	97.8
ENSLOCP00000000233.1	260	ENSTNIP00000016838.1	287	40.68	107	263	137	10	260	32	287	3e-59	 192
ENSLOCP00000000236.1	560	ENSTNIP00000005721.1	510	55.66	118	212	94	348	559	288	499	6e-80	 263
ENSLOCP00000000242.1	571	ENSTNIP00000014244.1	452	52.90	255	482	192	26	502	1	452	4e-165	 481
ENSLOCP00000000237.1	213	ENSTNIP00000007660.1	969	38.65	63	163	94	26	184	797	957	3e-30	 119
ENSLOCP00000000238.1	352	ENSTNIP00000000273.1	370	36.51	92	252	142	18	258	20	264	4e-33	 127
ENSLOCP00000000240.1	383	ENSTNIP00000012973.1	388	54.24	192	354	131	19	365	53	382	3e-107	 324
ENSLOCP00000000243.1	198	ENSTNIP00000015457.1	187	62.38	126	202	54	1	198	1	184	6e-82	 245
ENSLOCP00000000241.1	118	ENSTNIP00000005182.1	216	88.37	76	86	10	1	86	131	216	4e-50	 161
ENSLOCP00000000244.1	783	ENSTNIP00000009170.1	760	43.73	286	654	337	144	783	7	643	1e-165	 501
ENSLOCP00000000246.1	289	ENSTNIP00000010928.1	280	42.48	113	266	92	1	205	1	266	1e-55	 184
ENSLOCP00000000245.1	134	ENSTNIP00000000582.1	119	49.11	55	112	48	7	109	8	119	3e-31	 110
ENSLOCP00000000248.1	488	ENSTNIP00000022184.1	330	30.91	102	330	211	129	451	10	329	6e-45	 162
ENSLOCP00000000249.1	217	ENSTNIP00000013712.1	441	67.11	153	228	54	1	217	1	218	5e-86	 265
ENSLOCP00000000250.1	168	ENSTNIP00000009414.1	889	33.66	34	101	61	44	139	653	752	8e-12	63.2
ENSLOCP00000000251.1	129	ENSTNIP00000017824.1	278	53.33	24	45	21	85	129	7	51	2e-10	57.0
ENSLOCP00000000253.1	365	ENSTNIP00000019170.1	461	60.83	219	360	128	16	365	2	358	5e-145	 422
ENSLOCP00000000252.1	112	ENSTNIP00000002951.1	123	55.56	50	90	39	24	112	23	112	5e-22	85.9
ENSLOCP00000000254.1	100	ENSTNIP00000012874.1	769	39.18	38	97	54	1	97	632	723	1e-16	75.5
ENSLOCP00000000256.1	498	ENSTNIP00000000611.1	504	65.52	344	525	129	3	498	3	504	0.0	 636
ENSLOCP00000000257.1	249	ENSTNIP00000005721.1	510	56.50	139	246	105	5	249	250	494	3e-91	 281
ENSLOCP00000000258.1	254	ENSTNIP00000000582.1	119	48.51	49	101	49	146	244	20	119	3e-23	92.8
ENSLOCP00000000260.1	162	ENSTNIP00000012802.1	155	70.81	114	161	41	2	162	1	155	6e-81	 239
ENSLOCP00000000263.1	485	ENSTNIP00000018979.1	517	68.15	336	493	131	5	485	39	517	0.0	 635
ENSLOCP00000000261.1	277	ENSTNIP00000014113.1	1079	89.96	224	249	22	1	249	756	1001	7e-153	 458
ENSLOCP00000000262.1	305	ENSTNIP00000021555.1	318	27.40	80	292	203	18	305	5	291	2e-21	92.0
ENSLOCP00000000265.1	1057	ENSTNIP00000022062.1	498	26.95	138	512	328	576	1056	1	497	9e-46	 174
ENSLOCP00000000264.1	121	ENSTNIP00000006425.1	221	36.17	34	94	54	15	107	34	122	6e-13	62.8
ENSLOCP00000000266.1	213	ENSTNIP00000002707.1	440	50.00	54	108	53	99	205	304	411	4e-26	 104
ENSLOCP00000000267.1	153	ENSTNIP00000009824.1	1255	65.74	71	108	33	35	141	1064	1168	3e-35	 131
