ENSTNIP00000002299.1	106	ENSLOCP00000013398.1	247	89.22	91	102	11	4	105	145	246	4e-62	 192
ENSTNIP00000003742.1	211	ENSLOCP00000018223.1	222	66.83	137	205	68	6	210	17	221	3e-98	 288
ENSTNIP00000006302.1	379	ENSLOCP00000018219.1	381	86.09	328	381	43	3	379	7	381	0.0	 625
ENSTNIP00000006301.1	522	ENSLOCP00000001672.1	270	93.06	201	216	15	45	260	1	216	2e-148	 431
ENSTNIP00000006300.1	472	ENSLOCP00000014146.1	464	94.29	446	473	17	1	472	1	464	0.0	 843
ENSTNIP00000006299.1	157	ENSLOCP00000016905.1	608	41.98	34	81	47	74	154	140	220	1e-11	62.4
ENSTNIP00000000790.1	552	ENSLOCP00000015235.1	559	72.29	394	545	136	18	552	18	557	0.0	 791
ENSTNIP00000006298.1	548	ENSLOCP00000015235.1	559	71.51	399	558	139	6	548	5	557	0.0	 798
ENSTNIP00000006213.1	213	ENSLOCP00000017213.1	209	71.63	149	208	53	7	213	7	209	2e-105	 306
ENSTNIP00000008689.1	130	ENSLOCP00000014140.1	155	84.73	111	131	18	1	130	25	154	7e-68	 205
ENSTNIP00000002825.1	789	ENSLOCP00000018582.1	889	54.27	489	901	266	1	777	1	879	0.0	 814
ENSTNIP00000008634.1	745	ENSLOCP00000018582.1	889	55.50	338	609	189	190	733	288	879	0.0	 573
ENSTNIP00000001015.1	394	ENSLOCP00000018582.1	889	62.41	269	431	107	1	378	1	429	8e-161	 478
ENSTNIP00000008633.1	219	ENSLOCP00000018573.1	220	82.27	181	220	38	1	219	1	220	6e-123	 351
ENSTNIP00000008632.1	276	ENSLOCP00000018571.1	281	80.80	223	276	47	1	275	11	281	2e-137	 393
ENSTNIP00000008631.1	216	ENSLOCP00000018568.1	316	93.30	195	209	12	9	215	107	315	1e-140	 400
ENSTNIP00000008635.1	289	ENSLOCP00000018560.1	415	80.49	231	287	54	4	289	48	333	2e-166	 473
ENSTNIP00000007331.1	284	ENSLOCP00000005737.1	567	41.11	118	287	151	1	284	48	319	4e-77	 248
ENSTNIP00000009080.1	870	ENSLOCP00000014990.1	856	82.62	680	823	141	3	825	3	823	0.0	1445
ENSTNIP00000009079.1	661	ENSLOCP00000014979.1	704	68.32	455	666	200	1	661	43	702	0.0	 878
ENSTNIP00000009078.1	320	ENSLOCP00000014974.1	389	85.67	281	328	39	1	320	42	369	0.0	 584
ENSTNIP00000009077.1	329	ENSLOCP00000014968.1	357	80.84	270	334	59	1	329	24	357	0.0	 532
ENSTNIP00000009076.1	4197	ENSLOCP00000014379.1	4355	57.00	2406	4221	1729	1	4197	34	4192	0.0	4893
ENSTNIP00000015930.1	268	ENSLOCP00000014362.1	344	89.16	222	249	27	20	268	88	336	3e-164	 463
ENSTNIP00000003539.1	271	ENSLOCP00000014362.1	344	87.45	223	255	32	17	271	82	336	7e-165	 465
ENSTNIP00000015931.1	439	ENSLOCP00000014355.1	481	71.06	307	432	119	1	430	42	469	0.0	 612
ENSTNIP00000015932.1	299	ENSLOCP00000014340.1	329	72.95	240	329	59	1	299	1	329	3e-178	 499
ENSTNIP00000015933.1	466	ENSLOCP00000014326.1	480	68.71	336	489	108	1	466	6	472	0.0	 603
ENSTNIP00000015934.1	396	ENSLOCP00000014304.1	460	93.30	362	388	23	11	396	74	460	0.0	 723
ENSTNIP00000015935.1	318	ENSLOCP00000014296.1	309	68.71	213	310	90	9	318	7	309	3e-160	 454
ENSTNIP00000009396.1	506	ENSLOCP00000015600.1	577	67.59	340	503	159	6	505	14	515	0.0	 731
ENSTNIP00000001577.1	484	ENSLOCP00000015600.1	577	68.99	336	487	148	1	484	33	519	0.0	 726
ENSTNIP00000015936.1	122	ENSLOCP00000014274.1	134	64.93	87	134	35	1	122	1	134	9e-43	 140
ENSTNIP00000015937.1	322	ENSLOCP00000014270.1	323	95.03	306	322	16	1	322	2	323	0.0	 646
ENSTNIP00000015938.1	449	ENSLOCP00000014260.1	440	65.50	281	429	140	22	449	1	422	2e-177	 508
ENSTNIP00000000109.1	1331	ENSLOCP00000014192.1	1328	63.58	845	1329	475	9	1330	1	1327	0.0	1732
ENSTNIP00000015941.1	1313	ENSLOCP00000014192.1	1328	63.90	848	1327	464	1	1312	1	1327	0.0	1747
ENSTNIP00000009397.1	979	ENSLOCP00000015566.1	1126	65.31	704	1078	272	1	979	52	1126	0.0	1318
ENSTNIP00000009398.1	496	ENSLOCP00000015531.1	519	78.04	391	501	100	1	496	24	519	0.0	 744
ENSTNIP00000002384.1	383	ENSLOCP00000007778.1	454	36.03	138	383	208	28	383	82	454	7e-56	 192
ENSTNIP00000007999.1	347	ENSLOCP00000015506.1	550	32.94	140	425	203	1	347	130	550	2e-50	 178
ENSTNIP00000008000.1	148	ENSLOCP00000015506.1	550	41.24	73	177	73	1	148	376	550	3e-34	 126
ENSTNIP00000006397.1	219	ENSLOCP00000015470.1	214	88.02	191	217	23	1	217	1	214	2e-138	 390
ENSTNIP00000015939.1	196	ENSLOCP00000014393.1	204	62.96	119	189	67	11	196	16	204	3e-87	 259
ENSTNIP00000007655.1	785	ENSLOCP00000015127.1	828	68.51	544	794	236	1	785	40	828	0.0	1112
ENSTNIP00000001012.1	382	ENSLOCP00000014192.1	1328	69.29	264	381	117	1	381	1	381	0.0	 575
ENSTNIP00000015942.1	946	ENSLOCP00000014042.1	985	39.57	419	1059	444	6	946	4	984	2e-146	 464
ENSTNIP00000015943.1	150	ENSLOCP00000014033.1	149	58.39	87	149	62	1	149	1	149	5e-56	 176
ENSTNIP00000002073.1	259	ENSLOCP00000014420.1	314	45.34	112	247	132	13	259	49	292	1e-60	 197
ENSTNIP00000015944.1	180	ENSLOCP00000014949.1	230	75.14	133	177	37	6	180	5	176	7e-87	 258
ENSTNIP00000022965.1	116	ENSLOCP00000015758.1	194	98.25	112	114	2	3	116	1	114	6e-76	 226
ENSTNIP00000003248.1	211	ENSLOCP00000014955.1	270	57.93	95	164	58	1	161	115	270	2e-52	 172
ENSTNIP00000015945.1	317	ENSLOCP00000014955.1	270	56.43	158	280	97	2	266	1	270	6e-89	 270
ENSTNIP00000002725.1	306	ENSLOCP00000014955.1	270	57.25	158	276	91	1	255	1	270	6e-92	 278
ENSTNIP00000006522.1	114	ENSLOCP00000015735.1	411	77.19	88	114	26	1	114	298	411	4e-61	 195
ENSTNIP00000006964.1	1675	ENSLOCP00000015717.1	1734	69.05	821	1189	308	8	1171	40	1193	0.0	1462
ENSTNIP00000015946.1	231	ENSLOCP00000018687.1	219	81.99	173	211	37	21	231	10	219	8e-128	 364
ENSTNIP00000002628.1	333	ENSLOCP00000021623.1	364	62.02	227	366	104	1	333	1	364	6e-138	 400
ENSTNIP00000006793.1	763	ENSLOCP00000014985.1	781	85.25	630	739	107	19	757	39	775	0.0	1332
ENSTNIP00000015947.1	984	ENSLOCP00000014022.1	1187	58.57	441	753	291	1	735	29	778	0.0	 882
ENSTNIP00000015948.1	827	ENSLOCP00000014137.1	996	75.60	474	627	151	203	827	1	627	0.0	 963
ENSTNIP00000002063.1	150	ENSLOCP00000014997.1	150	69.13	103	149	46	1	149	1	149	2e-79	 235
ENSTNIP00000008073.1	175	ENSLOCP00000015007.1	176	71.10	123	173	50	1	173	1	173	8e-90	 263
ENSTNIP00000013209.1	434	ENSLOCP00000015029.1	602	73.00	338	463	53	22	434	162	602	0.0	 592
ENSTNIP00000013210.1	54	ENSLOCP00000015049.1	142	90.74	49	54	5	1	54	89	142	2e-28	 100
ENSTNIP00000007594.1	456	ENSLOCP00000014663.1	454	65.78	298	453	136	3	436	2	454	0.0	 606
ENSTNIP00000013212.1	229	ENSLOCP00000014691.1	238	76.36	168	220	50	1	218	8	227	3e-120	 346
ENSTNIP00000013213.1	262	ENSLOCP00000014698.1	293	72.40	181	250	61	15	262	50	293	1e-94	 284
ENSTNIP00000013214.1	148	ENSLOCP00000014698.1	293	74.26	75	101	26	48	148	142	242	1e-49	 163
ENSTNIP00000013215.1	765	ENSLOCP00000005356.1	1122	65.07	529	813	214	1	765	332	1122	0.0	 859
ENSTNIP00000002819.1	176	ENSLOCP00000005356.1	1122	95.95	166	173	7	4	176	950	1122	1e-109	 340
ENSTNIP00000013216.1	53	ENSLOCP00000005406.1	265	84.44	38	45	7	9	53	18	62	2e-21	84.3
ENSTNIP00000007592.1	554	ENSLOCP00000015343.1	397	70.15	282	402	111	1	401	4	397	6e-177	 509
ENSTNIP00000007593.1	422	ENSLOCP00000014634.1	807	63.74	269	422	145	1	421	392	806	0.0	 552
ENSTNIP00000013211.1	414	ENSLOCP00000014663.1	454	66.00	266	403	131	3	401	2	402	0.0	 544
ENSTNIP00000004102.1	132	ENSLOCP00000014691.1	238	75.70	81	107	24	1	105	8	114	2e-51	 166
ENSTNIP00000007595.1	135	ENSLOCP00000014691.1	238	77.37	106	137	29	1	135	8	144	3e-72	 219
ENSTNIP00000006151.1	274	ENSLOCP00000001313.1	111	89.25	83	93	10	2	94	1	93	6e-57	 181
ENSTNIP00000006152.1	1736	ENSLOCP00000019211.1	2225	58.77	479	815	298	1	799	1	793	0.0	 969
ENSTNIP00000016151.1	1734	ENSLOCP00000019211.1	2225	58.51	478	817	299	1	801	1	793	0.0	 965
ENSTNIP00000003407.1	174	ENSLOCP00000005443.1	366	63.75	102	160	58	15	174	1	160	3e-70	 220
ENSTNIP00000016149.1	186	ENSLOCP00000005478.1	200	46.78	80	171	91	14	184	30	200	8e-53	 171
ENSTNIP00000016148.1	185	ENSLOCP00000005478.1	200	72.29	120	166	46	15	180	28	193	7e-86	 255
ENSTNIP00000016147.1	409	ENSLOCP00000005498.1	432	86.34	354	410	51	4	409	24	432	0.0	 735
ENSTNIP00000016146.1	293	ENSLOCP00000005538.1	292	80.82	236	292	56	2	293	1	292	3e-178	 498
ENSTNIP00000016145.1	221	ENSLOCP00000005640.1	264	72.85	161	221	58	3	221	44	264	1e-119	 345
ENSTNIP00000016144.1	564	ENSLOCP00000005655.1	577	75.52	438	580	118	1	564	6	577	0.0	 770
ENSTNIP00000016143.1	1207	ENSLOCP00000005707.1	1290	86.67	1092	1260	111	1	1207	35	1290	0.0	2169
ENSTNIP00000016142.1	656	ENSLOCP00000005778.1	2002	51.78	276	533	175	160	656	1512	1998	8e-159	 505
ENSTNIP00000016141.1	314	ENSLOCP00000005778.1	2002	75.00	237	316	77	1	314	110	425	5e-150	 466
ENSTNIP00000016137.1	497	ENSLOCP00000005823.1	540	63.52	296	466	97	100	497	80	540	0.0	 569
ENSTNIP00000016140.1	485	ENSLOCP00000005823.1	540	70.92	300	423	107	66	485	131	540	0.0	 593
ENSTNIP00000002649.1	231	ENSLOCP00000005839.1	237	75.95	180	237	49	2	231	2	237	4e-123	 353
ENSTNIP00000016138.1	497	ENSLOCP00000005823.1	540	63.52	296	466	97	100	497	80	540	0.0	 569
ENSTNIP00000016136.1	192	ENSLOCP00000005839.1	237	75.88	151	199	39	2	192	3	200	1e-96	 284
ENSTNIP00000016139.1	147	ENSLOCP00000005839.1	237	91.80	56	61	5	69	129	145	205	4e-37	 129
ENSTNIP00000016135.1	193	ENSLOCP00000005862.1	231	78.49	146	186	36	8	192	49	231	6e-106	 307
ENSTNIP00000016134.1	912	ENSLOCP00000005906.1	1040	80.88	753	931	143	1	912	126	1040	0.0	1392
ENSTNIP00000016133.1	1391	ENSLOCP00000005959.1	1393	92.19	1286	1395	103	1	1391	1	1393	0.0	2662
ENSTNIP00000016132.1	353	ENSLOCP00000005976.1	441	76.70	270	352	82	2	353	10	361	0.0	 594
ENSTNIP00000000275.1	281	ENSLOCP00000006036.1	293	57.59	167	290	110	1	277	1	290	1e-115	 338
ENSTNIP00000016131.1	280	ENSLOCP00000006036.1	293	57.59	167	290	110	1	277	1	290	5e-116	 339
ENSTNIP00000000545.1	282	ENSLOCP00000006036.1	293	57.59	167	290	110	1	277	1	290	8e-116	 338
ENSTNIP00000016130.1	1065	ENSLOCP00000006076.1	1255	80.75	860	1065	181	1	1055	31	1081	0.0	1831
ENSTNIP00000016129.1	876	ENSLOCP00000006108.1	892	76.95	671	872	198	2	873	22	890	0.0	1407
ENSTNIP00000008278.1	397	ENSLOCP00000006143.1	371	43.70	156	357	172	44	397	41	371	7e-96	 295
ENSTNIP00000000076.1	170	ENSLOCP00000006191.1	189	62.35	106	170	64	1	170	11	180	1e-73	 223
ENSTNIP00000008279.1	290	ENSLOCP00000006239.1	287	77.54	221	285	64	1	285	1	285	2e-169	 475
ENSTNIP00000008280.1	310	ENSLOCP00000006321.1	418	76.77	238	310	67	1	310	79	383	8e-179	 505
ENSTNIP00000009183.1	190	ENSLOCP00000006321.1	418	67.44	87	129	40	25	152	63	190	3e-55	 183
ENSTNIP00000022597.1	367	ENSLOCP00000006345.1	356	66.03	243	368	112	1	367	1	356	4e-176	 498
ENSTNIP00000022598.1	108	ENSLOCP00000006363.1	116	97.78	88	90	2	19	108	27	116	2e-61	 186
ENSTNIP00000003611.1	231	ENSLOCP00000006378.1	229	63.64	147	231	79	2	231	3	229	8e-90	 268
ENSTNIP00000022599.1	314	ENSLOCP00000015051.1	376	36.22	138	381	170	1	314	1	375	7e-72	 230
ENSTNIP00000022600.1	336	ENSLOCP00000006425.1	756	72.37	241	333	79	4	336	437	756	2e-179	 519
ENSTNIP00000022601.1	1213	ENSLOCP00000006486.1	1217	61.63	779	1264	387	1	1213	1	1217	0.0	1417
ENSTNIP00000022602.1	82	ENSLOCP00000006536.1	187	79.27	65	82	17	1	82	106	187	1e-46	 150
ENSTNIP00000022603.1	138	ENSLOCP00000006570.1	134	70.99	93	131	37	8	138	1	130	2e-63	 193
ENSTNIP00000022604.1	295	ENSLOCP00000006588.1	296	76.69	227	296	66	3	295	1	296	7e-162	 456
ENSTNIP00000022605.1	185	ENSLOCP00000015787.1	417	54.25	115	212	63	8	185	206	417	1e-57	 189
ENSTNIP00000000652.1	186	ENSLOCP00000015787.1	417	53.77	114	212	66	7	186	206	417	1e-58	 191
ENSTNIP00000022606.1	211	ENSLOCP00000006808.1	296	56.60	120	212	91	1	211	2	213	1e-91	 274
ENSTNIP00000022607.1	650	ENSLOCP00000006791.1	647	73.09	478	654	165	1	650	1	647	0.0	 970
ENSTNIP00000022608.1	511	ENSLOCP00000006752.1	564	71.25	347	487	140	1	487	49	535	0.0	 734
ENSTNIP00000022609.1	863	ENSLOCP00000006729.1	869	68.60	590	860	258	9	863	17	869	0.0	1164
ENSTNIP00000022610.1	868	ENSLOCP00000006729.1	869	67.55	589	872	265	1	867	7	865	0.0	1156
ENSTNIP00000022611.1	313	ENSLOCP00000006708.1	350	84.59	258	305	47	9	313	46	350	0.0	 513
ENSTNIP00000002213.1	187	ENSLOCP00000006708.1	350	81.52	150	184	34	3	186	48	231	4e-98	 291
ENSTNIP00000022612.1	523	ENSLOCP00000022330.1	514	84.06	443	527	66	2	523	1	514	0.0	 880
ENSTNIP00000022613.1	627	ENSLOCP00000006839.1	635	66.29	409	617	205	8	623	2	616	0.0	 882
ENSTNIP00000022614.1	555	ENSLOCP00000006890.1	954	56.31	317	563	232	1	555	377	933	0.0	 637
ENSTNIP00000022615.1	691	ENSLOCP00000010025.1	803	55.15	380	689	283	1	668	24	707	0.0	 769
ENSTNIP00000022616.1	330	ENSLOCP00000009926.1	329	90.85	298	328	29	3	330	3	329	0.0	 637
ENSTNIP00000022617.1	626	ENSLOCP00000009882.1	757	81.64	498	610	110	1	610	134	741	0.0	1060
ENSTNIP00000022618.1	503	ENSLOCP00000009867.1	528	74.90	376	502	125	1	502	23	523	0.0	 812
ENSTNIP00000022619.1	443	ENSLOCP00000009853.1	442	78.59	345	439	93	6	443	4	442	0.0	 740
ENSTNIP00000022620.1	66	ENSLOCP00000009794.1	243	75.76	50	66	16	1	66	175	240	3e-31	 111
ENSTNIP00000022621.1	394	ENSLOCP00000009780.1	423	50.24	212	422	181	1	394	3	423	1e-121	 363
ENSTNIP00000008059.1	1111	ENSLOCP00000017132.1	1496	84.77	946	1116	148	1	1111	398	1496	0.0	1929
ENSTNIP00000022622.1	199	ENSLOCP00000009719.1	494	66.67	94	141	45	38	178	278	416	8e-62	 202
ENSTNIP00000022623.1	381	ENSLOCP00000009719.1	494	55.31	224	405	117	36	378	77	479	7e-154	 447
ENSTNIP00000022624.1	713	ENSLOCP00000009701.1	721	85.92	604	703	94	1	703	1	698	0.0	1246
ENSTNIP00000022625.1	441	ENSLOCP00000009674.1	445	96.01	409	426	17	16	441	20	445	0.0	 822
ENSTNIP00000008058.1	500	ENSLOCP00000008615.1	513	74.70	369	494	122	3	496	9	499	0.0	 733
ENSTNIP00000013272.1	567	ENSLOCP00000009593.1	629	58.83	363	617	189	15	567	12	627	0.0	 734
ENSTNIP00000013273.1	302	ENSLOCP00000009560.1	316	70.49	215	305	84	1	302	15	316	7e-128	 371
ENSTNIP00000013274.1	698	ENSLOCP00000009543.1	738	69.65	498	715	196	1	698	28	738	0.0	1016
ENSTNIP00000001678.1	804	ENSLOCP00000009480.1	962	73.08	581	795	184	1	771	131	919	0.0	1177
ENSTNIP00000003878.1	790	ENSLOCP00000009480.1	962	73.18	573	783	174	1	753	131	907	0.0	1160
ENSTNIP00000013276.1	788	ENSLOCP00000009480.1	962	71.77	567	790	194	2	763	131	919	0.0	1140
ENSTNIP00000013275.1	668	ENSLOCP00000009480.1	962	79.07	529	669	131	3	668	131	793	0.0	1096
ENSTNIP00000008057.1	313	ENSLOCP00000008650.1	544	76.64	246	321	56	2	312	15	326	3e-177	 506
ENSTNIP00000008056.1	432	ENSLOCP00000008670.1	437	87.19	381	437	51	1	432	1	437	0.0	 775
ENSTNIP00000013277.1	923	ENSLOCP00000009405.1	1901	89.88	817	909	89	1	908	15	921	0.0	1679
ENSTNIP00000001024.1	403	ENSLOCP00000009420.1	1865	88.49	346	391	45	13	403	1180	1570	0.0	 741
ENSTNIP00000013278.1	494	ENSLOCP00000009420.1	1865	87.27	432	495	62	1	494	1208	1702	0.0	 875
ENSTNIP00000013279.1	384	ENSLOCP00000009330.1	389	71.07	280	394	93	6	384	2	389	3e-180	 511
ENSTNIP00000013280.1	231	ENSLOCP00000009315.1	131	33.59	44	131	81	1	125	1	131	1e-15	71.6
ENSTNIP00000002429.1	656	ENSLOCP00000009300.1	683	84.71	554	654	95	3	656	35	683	0.0	1189
ENSTNIP00000003873.1	653	ENSLOCP00000009300.1	683	84.95	553	651	93	3	653	38	683	0.0	1188
ENSTNIP00000013281.1	642	ENSLOCP00000009300.1	683	84.99	538	633	90	10	642	56	683	0.0	1158
ENSTNIP00000008055.1	270	ENSLOCP00000017111.1	437	42.91	112	261	145	9	266	6	265	7e-61	 201
ENSTNIP00000002160.1	770	ENSLOCP00000017109.1	1252	42.98	297	691	170	57	534	123	802	7e-149	 471
ENSTNIP00000013034.1	1714	ENSLOCP00000017105.1	1959	92.00	1540	1674	92	1	1638	1	1668	0.0	3179
ENSTNIP00000013282.1	461	ENSLOCP00000000025.1	492	65.15	286	439	142	15	453	25	452	0.0	 555
ENSTNIP00000013283.1	516	ENSLOCP00000000033.1	1802	63.59	255	401	139	1	394	66	466	5e-176	 544
ENSTNIP00000013284.1	593	ENSLOCP00000003022.1	507	52.56	277	527	219	22	537	1	507	3e-173	 505
ENSTNIP00000013285.1	151	ENSLOCP00000014133.1	149	56.95	86	151	63	1	151	1	149	1e-57	 179
ENSTNIP00000013035.1	364	ENSLOCP00000017068.1	390	55.94	193	345	119	8	330	9	342	3e-119	 354
ENSTNIP00000013036.1	509	ENSLOCP00000017051.1	499	79.22	404	510	93	1	509	1	498	0.0	 776
ENSTNIP00000013037.1	321	ENSLOCP00000017039.1	340	85.56	77	90	12	22	111	24	112	9e-50	 171
ENSTNIP00000013038.1	167	ENSLOCP00000008865.1	159	81.29	126	155	29	13	167	5	159	8e-94	 273
ENSTNIP00000013039.1	330	ENSLOCP00000017030.1	361	69.72	251	360	78	1	330	1	359	5e-156	 445
ENSTNIP00000013040.1	245	ENSLOCP00000017831.1	373	96.33	236	245	9	1	245	129	373	3e-172	 483
ENSTNIP00000013041.1	320	ENSLOCP00000017823.1	312	67.88	224	330	76	1	319	1	311	2e-126	 368
ENSTNIP00000013042.1	312	ENSLOCP00000017819.1	326	74.77	246	329	60	1	312	4	326	6e-169	 476
ENSTNIP00000013043.1	654	ENSLOCP00000017815.1	704	56.52	412	729	210	1	652	1	699	0.0	 791
ENSTNIP00000013044.1	561	ENSLOCP00000012642.1	683	60.11	336	559	195	18	550	109	665	0.0	 674
ENSTNIP00000013045.1	338	ENSLOCP00000012648.1	339	81.66	276	338	61	1	338	1	337	0.0	 530
ENSTNIP00000013046.1	624	ENSLOCP00000012672.1	670	61.76	386	625	222	12	624	50	669	0.0	 837
ENSTNIP00000013047.1	150	ENSLOCP00000012684.1	256	70.16	87	124	36	28	150	132	255	1e-59	 188
ENSTNIP00000013048.1	133	ENSLOCP00000012688.1	252	68.12	94	138	34	3	133	117	251	9e-55	 175
ENSTNIP00000013049.1	403	ENSLOCP00000022139.1	427	68.86	283	411	103	14	403	21	427	0.0	 566
ENSTNIP00000013050.1	430	ENSLOCP00000016393.1	443	56.90	239	420	172	11	426	8	422	2e-157	 456
ENSTNIP00000013051.1	777	ENSLOCP00000016413.1	763	69.31	542	782	214	1	776	1	762	0.0	1072
ENSTNIP00000002932.1	776	ENSLOCP00000016413.1	763	68.70	540	786	206	1	776	1	756	0.0	1062
ENSTNIP00000013052.1	244	ENSLOCP00000011810.1	496	57.48	73	127	54	1	127	1	127	4e-48	 168
ENSTNIP00000004989.1	1110	ENSLOCP00000021517.1	1079	40.23	393	977	390	25	972	9	820	2e-148	 476
ENSTNIP00000001262.1	930	ENSLOCP00000021517.1	1079	42.44	410	966	373	1	929	1	820	3e-165	 515
ENSTNIP00000013054.1	740	ENSLOCP00000017728.1	708	78.36	565	721	97	65	740	2	708	0.0	 885
ENSTNIP00000013055.1	653	ENSLOCP00000017735.1	658	82.59	517	626	103	32	653	35	658	0.0	1060
ENSTNIP00000013056.1	225	ENSLOCP00000017741.1	143	43.61	58	133	49	109	215	3	135	1e-27	 105
ENSTNIP00000013057.1	772	ENSLOCP00000017785.1	852	55.58	428	770	323	11	766	84	848	0.0	 799
ENSTNIP00000001193.1	753	ENSLOCP00000017785.1	852	55.12	420	762	323	1	747	87	844	0.0	 778
ENSTNIP00000013058.1	506	ENSLOCP00000016355.1	605	47.62	240	504	247	1	503	115	602	7e-177	 515
ENSTNIP00000017996.1	219	ENSLOCP00000017283.1	241	69.63	149	214	59	5	214	3	214	2e-106	 310
ENSTNIP00000009647.1	217	ENSLOCP00000017283.1	241	70.73	145	205	55	14	213	1	205	9e-103	 301
ENSTNIP00000009646.1	640	ENSLOCP00000017271.1	635	68.68	443	645	187	1	640	1	635	0.0	 880
ENSTNIP00000009644.1	417	ENSLOCP00000016470.1	449	57.61	246	427	143	20	417	32	449	1e-171	 492
ENSTNIP00000010003.1	220	ENSLOCP00000012700.1	159	30.00	39	130	78	32	148	5	134	4e-13	64.7
ENSTNIP00000010002.1	479	ENSLOCP00000016470.1	449	57.02	268	470	162	14	479	16	449	0.0	 521
ENSTNIP00000010001.1	1193	ENSLOCP00000016458.1	1408	58.33	763	1308	387	1	1193	98	1362	0.0	1236
ENSTNIP00000010000.1	1090	ENSLOCP00000016458.1	1408	65.37	506	774	232	1	763	98	846	0.0	 941
ENSTNIP00000009999.1	241	ENSLOCP00000011782.1	259	53.47	131	245	90	2	232	18	252	1e-72	 225
ENSTNIP00000009998.1	339	ENSLOCP00000011796.1	1710	76.05	254	334	79	1	334	101	433	0.0	 562
ENSTNIP00000002899.1	123	ENSLOCP00000011804.1	1693	81.51	97	119	22	1	119	1	119	2e-71	 234
ENSTNIP00000003021.1	439	ENSLOCP00000009316.1	1488	45.64	204	447	227	1	439	384	822	4e-129	 409
ENSTNIP00000008979.1	325	ENSLOCP00000014176.1	1739	41.90	137	327	173	5	325	1200	1515	7e-81	 270
ENSTNIP00000001139.1	1015	ENSLOCP00000011828.1	1134	85.76	885	1032	109	1	994	4	1035	0.0	1749
ENSTNIP00000009726.1	1040	ENSLOCP00000011828.1	1134	88.11	904	1026	111	14	1029	11	1035	0.0	1790
ENSTNIP00000015970.1	664	ENSLOCP00000011845.1	698	70.30	464	660	171	1	651	43	686	0.0	 914
ENSTNIP00000003880.1	333	ENSLOCP00000011845.1	698	79.04	264	334	68	1	332	43	376	0.0	 555
ENSTNIP00000015971.1	527	ENSLOCP00000011866.1	527	78.56	414	527	113	1	527	1	527	0.0	 833
ENSTNIP00000015972.1	348	ENSLOCP00000011873.1	428	75.00	264	352	83	1	347	42	393	0.0	 532
ENSTNIP00000015973.1	489	ENSLOCP00000011892.1	484	93.60	453	484	31	4	487	1	484	0.0	 957
ENSTNIP00000015974.1	1012	ENSLOCP00000012412.1	1020	67.34	670	995	312	28	1009	25	1019	0.0	1435
